 INPUT STRING:	يا
        LEMMA:	[waqaE_1]
   UNSPLITVOC:	(HatuqaE)
          POS:	FUT_PART+IV3FS+IV
          VOC:	Ha+tu+qaE
        GLOSS:	will+it/they/she+fall/colapse

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P15W1
      OFFSETS:	0-1
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	دة
     IS_TRANS:	dp
        INDEX:	P15W2
      OFFSETS:	2-4
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	ميرضيش
     IS_TRANS:	myrDy$
        INDEX:	P15W3
      OFFSETS:	5-11
       TOKENS:	P15W3-P15W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[riDiy_1]
   UNSPLITVOC:	(mA_yirDiy$)
          POS:	NEG_PART+IV3MS+IV+NEG_PART
          VOC:	mA+yi+rDiy+$
        GLOSS:	not+he/it+please/satisfy+not

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P15W4
      OFFSETS:	12-14
       TOKENS:	P15W6-P15W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P15W5
      OFFSETS:	15-17
       TOKENS:	P15W7-P15W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	ابو
     IS_TRANS:	Abw
        INDEX:	P15W6
      OFFSETS:	18-21
       TOKENS:	P15W8-P15W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abuw_1]
   UNSPLITVOC:	(>abuw)
          POS:	NOUN_PROP
          VOC:	>abuw
        GLOSS:	Abu

 INPUT STRING:	طارق
     IS_TRANS:	TArq
        INDEX:	P15W7
      OFFSETS:	22-26
       TOKENS:	P15W9-P15W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAriq_1]
   UNSPLITVOC:	(TAriq)
          POS:	NOUN_PROP
          VOC:	TAriq
        GLOSS:	Tariq-Tarek

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W8
      OFFSETS:	27-28
       TOKENS:	P15W10-P15W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W9
      OFFSETS:	28-29
       TOKENS:	P15W11-P15W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W10
      OFFSETS:	29-30
       TOKENS:	P15W12-P15W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W11
      OFFSETS:	30-31
       TOKENS:	P15W13-P15W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W12
      OFFSETS:	31-32
       TOKENS:	P15W14-P15W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W13
      OFFSETS:	32-33
       TOKENS:	P15W15-P15W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W14
      OFFSETS:	33-34
       TOKENS:	P15W16-P15W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W15
      OFFSETS:	34-35
       TOKENS:	P15W17-P15W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W16
      OFFSETS:	35-36
       TOKENS:	P15W18-P15W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W17
      OFFSETS:	36-37
       TOKENS:	P15W19-P15W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P15W18
      OFFSETS:	37-38
       TOKENS:	P15W20-P15W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W19
      OFFSETS:	38-39
       TOKENS:	P15W21-P15W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W20
      OFFSETS:	39-40
       TOKENS:	P15W22-P15W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W21
      OFFSETS:	40-41
       TOKENS:	P15W23-P15W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W22
      OFFSETS:	41-42
       TOKENS:	P15W24-P15W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W23
      OFFSETS:	42-43
       TOKENS:	P15W25-P15W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W24
      OFFSETS:	43-44
       TOKENS:	P15W26-P15W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W25
      OFFSETS:	44-45
       TOKENS:	P15W27-P15W27
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W26
      OFFSETS:	45-46
       TOKENS:	P15W28-P15W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W27
      OFFSETS:	46-47
       TOKENS:	P15W29-P15W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W28
      OFFSETS:	47-48
       TOKENS:	P15W30-P15W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W29
      OFFSETS:	48-49
       TOKENS:	P15W31-P15W31
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W30
      OFFSETS:	49-50
       TOKENS:	P15W32-P15W32
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W31
      OFFSETS:	50-51
       TOKENS:	P15W33-P15W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W32
      OFFSETS:	51-52
       TOKENS:	P15W34-P15W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W33
      OFFSETS:	52-53
       TOKENS:	P15W35-P15W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P15W34
      OFFSETS:	53-54
       TOKENS:	P15W36-P15W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	الممثلين
     IS_TRANS:	Almmvlyn
        INDEX:	P16W1
      OFFSETS:	0-8
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumav~il_2]
   UNSPLITVOC:	(Almumav~iliyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+mumav~il+iyn
        GLOSS:	the+actor+[masc.pl.]

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P16W2
      OFFSETS:	9-13
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/something+[fem.sg.]

 INPUT STRING:	ومخرج
     IS_TRANS:	wmxrj
        INDEX:	P16W3
      OFFSETS:	14-19
       TOKENS:	P16W3-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muxorij_1]
   UNSPLITVOC:	(wimuxorij)
          POS:	CONJ+NOUN
          VOC:	wi+muxorij
        GLOSS:	and+screen/stage director

 INPUT STRING:	المسرحية
     IS_TRANS:	AlmsrHyp
        INDEX:	P16W4
      OFFSETS:	20-28
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[masoraHiy~ap_1]
   UNSPLITVOC:	(AlmasoraHiy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+masoraHiy~+ap
        GLOSS:	the+play (theater)+[fem.sg.]

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P16W5
      OFFSETS:	29-33
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/something+[fem.sg.]

 INPUT STRING:	تانية
     IS_TRANS:	tAnyp
        INDEX:	P16W6
      OFFSETS:	34-39
       TOKENS:	P16W7-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAny_1]
   UNSPLITVOC:	(tAnyap)
          POS:	ADJ_NUM+NSUFF_FEM_SG
          VOC:	vAny+ap
        GLOSS:	second/next+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W7
      OFFSETS:	39-40
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W8
      OFFSETS:	40-41
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P17W1
      OFFSETS:	0-2
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	يمسك
     IS_TRANS:	ymsk
        INDEX:	P17W2
      OFFSETS:	3-7
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misik_1]
   UNSPLITVOC:	(yimosik)
          POS:	IV3MS+IV
          VOC:	yi+mosik
        GLOSS:	he/it+seize/hold

 INPUT STRING:	بالخيوط
     IS_TRANS:	bAlxywT
        INDEX:	P17W3
      OFFSETS:	8-15
       TOKENS:	P17W3-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiyT_1]
   UNSPLITVOC:	(biAlxuyuwT)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+xuyuwT
        GLOSS:	with/by+the+strings/thread

 INPUT STRING:	الحريرية
     IS_TRANS:	AlHryryp
        INDEX:	P17W4
      OFFSETS:	16-24
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hariyriy_1]
   UNSPLITVOC:	(AlHariyriy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+Hariyriy~+ap
        GLOSS:	the+silken/silk+[fem.sg.]

 INPUT STRING:	التى
     IS_TRANS:	AltY
        INDEX:	P17W5
      OFFSETS:	25-29
       TOKENS:	P17W6-P17W6
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Al~a*iy_1]
   UNSPLITVOC:	(Al~atiy)
          POS:	REL_PRON
          VOC:	Al~atiy
        GLOSS:	which/who/whom [fem.sg.]

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P17W6
      OFFSETS:	30-32
       TOKENS:	P17W7-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	نراها
     IS_TRANS:	nrAhA
        INDEX:	P17W7
      OFFSETS:	33-38
       TOKENS:	P17W8-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ra>aY_1]
   UNSPLITVOC:	(narAhA)
          POS:	IV1P+IV+IVSUFF_DO:3FS
          VOC:	na+rA+hA
        GLOSS:	we+see/think/believe+it/them/her

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P17W8
      OFFSETS:	39-41
       TOKENS:	P17W10-P17W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	المخرج
     IS_TRANS:	Almxrj
        INDEX:	P17W9
      OFFSETS:	42-48
       TOKENS:	P17W11-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muxorij_1]
   UNSPLITVOC:	(Almuxorij)
          POS:	DET+NOUN
          VOC:	Al+muxorij
        GLOSS:	the+screen/stage director

 INPUT STRING:	وحبايبه
     IS_TRANS:	wHbAybh
        INDEX:	P17W10
      OFFSETS:	49-56
       TOKENS:	P17W12-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Habiyb_1]
   UNSPLITVOC:	(wiHabAyobuh)
          POS:	CONJ+NOUN+POSS_PRON_3MS
          VOC:	wi+HabAyob+uh
        GLOSS:	and+dear/beloved/sweetheart+his/its

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W11
      OFFSETS:	56-57
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W12
      OFFSETS:	57-58
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	والممثلين
     IS_TRANS:	wAlmmvlyn
        INDEX:	P18W1
      OFFSETS:	0-9
       TOKENS:	P18W1-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumav~il_2]
   UNSPLITVOC:	(wiAlmumav~iliyn)
          POS:	CONJ+DET+NOUN+NSUFF_MASC_PL
          VOC:	wi+Al+mumav~il+iyn
        GLOSS:	and+the+actor+[masc.pl.acc.]

 INPUT STRING:	هم
     IS_TRANS:	hm
        INDEX:	P18W2
      OFFSETS:	10-12
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they[masc.pl.]

 INPUT STRING:	الذين
     IS_TRANS:	Al*yn
        INDEX:	P18W3
      OFFSETS:	13-18
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Al~a*iy_1]
   UNSPLITVOC:	(Al~a*iyna)
          POS:	REL_PRON
          VOC:	Al~a*iyna
        GLOSS:	who/whom [pl.]

 INPUT STRING:	ينفذ
     IS_TRANS:	ynf*
        INDEX:	P18W4
      OFFSETS:	19-23
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(ynf*)
          POS:	TYPO
          VOC:	ynf*
        GLOSS:	nogloss

 INPUT STRING:	ون
     IS_TRANS:	wn
        INDEX:	P18W5
      OFFSETS:	24-26
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wn)
          POS:	TYPO
          VOC:	wn
        GLOSS:	nogloss

 INPUT STRING:	الأوامر
     IS_TRANS:	Al>wAmr
        INDEX:	P18W6
      OFFSETS:	27-34
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_1]
   UNSPLITVOC:	(AlAwAmir)
          POS:	DET+NOUN
          VOC:	Al+AwAmir
        GLOSS:	the+order/command/orders/commands

 INPUT STRING:	بمعزل
     IS_TRANS:	bmEzl
        INDEX:	P18W7
      OFFSETS:	35-40
       TOKENS:	P18W8-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEozal_1]
   UNSPLITVOC:	(bimaEozal)
          POS:	PREP+NOUN
          VOC:	bi+maEozal
        GLOSS:	with/by+retreat/isolation/ ward/segregation

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P18W8
      OFFSETS:	41-43
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	ضمائرهم
     IS_TRANS:	DmA}rhm
        INDEX:	P18W9
      OFFSETS:	44-51
       TOKENS:	P18W11-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Damiyr_1]
   UNSPLITVOC:	(DamA}irhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	DamA}ir+hum
        GLOSS:	consciences+their

 INPUT STRING:	وهم
     IS_TRANS:	whm
        INDEX:	P18W10
      OFFSETS:	52-55
       TOKENS:	P18W13-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hum~_1]
   UNSPLITVOC:	(wihum~)
          POS:	CONJ+PRON_3P
          VOC:	wi+hum~
        GLOSS:	and+they

 INPUT STRING:	يعرفون
     IS_TRANS:	yErfwn
        INDEX:	P18W11
      OFFSETS:	56-62
       TOKENS:	P18W15-P18W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(yaEorifuwn)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	ya+Eorif+uwn
        GLOSS:	they (people)+know+[masc.pl.]

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P18W12
      OFFSETS:	63-65
       TOKENS:	P18W16-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	what/which

 INPUT STRING:	يجرى
     IS_TRANS:	yjrY
        INDEX:	P18W13
      OFFSETS:	66-70
       TOKENS:	P18W17-P18W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaraY_1]
   UNSPLITVOC:	(yajoriy)
          POS:	IV3MS+IV
          VOC:	ya+joriy
        GLOSS:	he/it+occur/happen/take place

 INPUT STRING:	وراء
     IS_TRANS:	wrA'
        INDEX:	P18W14
      OFFSETS:	71-75
       TOKENS:	P18W18-P18W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[warA'_1]
   UNSPLITVOC:	(warA')
          POS:	NOUN
