 INPUT STRING:	مش
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Typ)
          POS:	TYPO
          VOC:	Typ
        GLOSS:	nogloss

 INPUT STRING:	اهل
     IS_TRANS:	Ahl
        INDEX:	P15W4
      OFFSETS:	15-18
       TOKENS:	P15W5-P15W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahol)
          POS:	NOUN
          VOC:	>ahol
        GLOSS:	family/people/people/families/folk/families/indigenous people

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P15W5
      OFFSETS:	19-22
       TOKENS:	P15W6-P15W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W6
      OFFSETS:	22-23
       TOKENS:	P15W7-P15W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W7
      OFFSETS:	23-24
       TOKENS:	P15W8-P15W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	والأناكن
     IS_TRANS:	wAl>nAkn
        INDEX:	P15W8
      OFFSETS:	24-32
       TOKENS:	P15W9-P15W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wAl>nAkn)
          POS:	TYPO
          VOC:	wAl>nAkn
        GLOSS:	nogloss

 INPUT STRING:	الحلوة
     IS_TRANS:	AlHlwp
        INDEX:	P15W9
      OFFSETS:	33-39
       TOKENS:	P15W10-P15W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(AlHilowap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+Hilow+ap
        GLOSS:	the+sweet/pleasant+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P15W10
      OFFSETS:	40-42
       TOKENS:	P15W11-P15W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P15W11
      OFFSETS:	43-46
       TOKENS:	P15W12-P15W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W12
      OFFSETS:	46-47
       TOKENS:	P15W13-P15W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W13
      OFFSETS:	47-48
       TOKENS:	P15W14-P15W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ونوريهم
     IS_TRANS:	wnwryhm
        INDEX:	P15W14
      OFFSETS:	48-55
       TOKENS:	P15W15-P15W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[war~aY_1]
   UNSPLITVOC:	(winiwar~iyhum)
          POS:	CONJ+IV1P+IV+IVSUFF_DO:3P
          VOC:	wi+ni+war~iy+hum
        GLOSS:	and+we+show+them

 INPUT STRING:	صور
     IS_TRANS:	Swr
        INDEX:	P15W15
      OFFSETS:	56-59
       TOKENS:	P15W18-P15W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwrap_1]
   UNSPLITVOC:	(Suwar)
          POS:	NOUN
          VOC:	Suwar
        GLOSS:	picture/image/illustration/photo/pictures/photographs/illustrations/photos

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P15W16
      OFFSETS:	60-64
       TOKENS:	P15W19-P15W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	also/too

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W17
      OFFSETS:	64-65
       TOKENS:	P15W20-P15W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W18
      OFFSETS:	65-66
       TOKENS:	P15W21-P15W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P15W19
      OFFSETS:	66-67
       TOKENS:	P15W22-P15W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P16W1
      OFFSETS:	1-4
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P16W2
      OFFSETS:	5-9
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ.VN
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	انكو
     IS_TRANS:	Ankw
        INDEX:	P16W3
      OFFSETS:	10-14
       TOKENS:	P16W3-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ukuw)
          POS:	SUB_CONJ+PRON_2P
          VOC:	<in~+kuw
        GLOSS:	that+you [pl.]

 INPUT STRING:	خدتو
     IS_TRANS:	xdtw
        INDEX:	P16W4
      OFFSETS:	15-19
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xad_1]
   UNSPLITVOC:	(xadtuwA)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	xad+tuwA
        GLOSS:	take+you

 INPUT STRING:	عني
     IS_TRANS:	Eny
        INDEX:	P16W5
      OFFSETS:	20-23
       TOKENS:	P16W6-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean~iy)
          POS:	PREP+PRON_1S
          VOC:	Ean~+iy
        GLOSS:	(away) from, off, about, on, over+me

 INPUT STRING:	فكرة
     IS_TRANS:	fkrp
        INDEX:	P16W6
      OFFSETS:	24-28
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fikorap_1]
   UNSPLITVOC:	(fikorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fikor+ap
        GLOSS:	idea/notion/concept+[fem.sg.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P16W7
      OFFSETS:	29-31
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	حلوة
     IS_TRANS:	Hlwp
        INDEX:	P16W8
      OFFSETS:	32-36
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(Hilowap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Hilow+ap
        GLOSS:	sweet/pleasant+[fem.sg.]

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P16W9
      OFFSETS:	37-41
       TOKENS:	P16W11-P16W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$An_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P16W10
      OFFSETS:	42-45
       TOKENS:	P16W13-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	كتبت
     IS_TRANS:	ktbt
        INDEX:	P16W11
      OFFSETS:	46-50
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[katab_1]
   UNSPLITVOC:	(katabt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	katab+t
        GLOSS:	write/be written/be fated/be destined+I

 INPUT STRING:	موضوع
     IS_TRANS:	mwDwE
        INDEX:	P16W12
      OFFSETS:	51-56
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(mawDuwE)
          POS:	NOUN
          VOC:	mawDuwE
        GLOSS:	subject/theme/issue

 INPUT STRING:	موظف
     IS_TRANS:	mwZf
        INDEX:	P16W13
      OFFSETS:	57-61
       TOKENS:	P16W16-P16W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muwaZ~af_1]
   UNSPLITVOC:	(muwaZ~af)
          POS:	NOUN
          VOC:	muwaZ~af
        GLOSS:	employee

 INPUT STRING:	مصري
     IS_TRANS:	mSry
        INDEX:	P16W14
      OFFSETS:	62-66
       TOKENS:	P16W17-P16W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriy)
          POS:	ADJ
          VOC:	maSoriy
        GLOSS:	Egyptian

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W15
      OFFSETS:	66-67
       TOKENS:	P16W18-P16W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W16
      OFFSETS:	67-68
       TOKENS:	P16W19-P16W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P16W17
      OFFSETS:	68-70
       TOKENS:	P16W20-P16W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P16W18
      OFFSETS:	71-74
       TOKENS:	P16W21-P16W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	برضه
     IS_TRANS:	brDh
        INDEX:	P16W19
      OFFSETS:	75-79
       TOKENS:	P16W22-P16W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	also/too/nevertheless/even so/all the same

 INPUT STRING:	بجيب
     IS_TRANS:	bjyb
        INDEX:	P16W20
      OFFSETS:	80-84
       TOKENS:	P16W23-P16W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(bAajiyb)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+jiyb
        GLOSS:	[present-tense]+I+bring

 INPUT STRING:	الحلو
     IS_TRANS:	AlHlw
        INDEX:	P16W21
      OFFSETS:	85-90
       TOKENS:	P16W25-P16W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilow_1]
   UNSPLITVOC:	(AlHilow)
          POS:	DET+ADJ
          VOC:	Al+Hilow
        GLOSS:	the+sweet/pleasant

 INPUT STRING:	والوحش
     IS_TRANS:	wAlwH$
        INDEX:	P16W22
      OFFSETS:	91-97
       TOKENS:	P16W26-P16W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wiHi$_1]
   UNSPLITVOC:	(wiAlwiHi$)
          POS:	CONJ+DET+ADJ
          VOC:	wi+Al+wiHi$
        GLOSS:	and+the+bad

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W23
      OFFSETS:	97-98
       TOKENS:	P16W28-P16W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W24
      OFFSETS:	98-99
       TOKENS:	P16W29-P16W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	يبقى
     IS_TRANS:	ybqY
        INDEX:	P16W25
      OFFSETS:	99-103
       TOKENS:	P16W30-P16W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(yiboqaY)
          POS:	IV3MS+IV
          VOC:	yi+boqaY
        GLOSS:	he/it+remain/last

 INPUT STRING:	موضوعنا
     IS_TRANS:	mwDwEnA
        INDEX:	P16W26
      OFFSETS:	104-111
       TOKENS:	P16W31-P16W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(mawDuwEnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	mawDuwE+nA
        GLOSS:	subject/theme/issue+our

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P16W27
      OFFSETS:	112-114
       TOKENS:	P16W33-P16W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	دعاية
     IS_TRANS:	dEAyp
        INDEX:	P16W28
      OFFSETS:	115-120
       TOKENS:	P16W34-P16W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diEAyap_1]
   UNSPLITVOC:	(diEAyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	diEAy+ap
        GLOSS:	propaganda/advertising+[fem.sg.]

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P16W29
      OFFSETS:	121-123
       TOKENS:	P16W35-P16W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P16W30
      OFFSETS:	124-127
       TOKENS:	P16W36-P16W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W31
      OFFSETS:	127-128
       TOKENS:	P16W37-P16W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W32
      OFFSETS:	128-129
       TOKENS:	P16W38-P16W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W33
      OFFSETS:	129-130
       TOKENS:	P16W39-P16W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وابدأ
     IS_TRANS:	wAbd>
        INDEX:	P17W1
      OFFSETS:	1-6
       TOKENS:	P17W1-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bada>_1]
   UNSPLITVOC:	(wiAaboda>)
          POS:	CONJ+IV1S+IV
          VOC:	wi+Aa+boda>
        GLOSS:	and+I+start/begin

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P17W2
      OFFSETS:	7-10
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W3
      OFFSETS:	10-11
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W4
      OFFSETS:	11-12
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ببرادة
     IS_TRANS:	bbrAdp
        INDEX:	P17W5
      OFFSETS:	12-18
       TOKENS:	P17W6-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[barAdap_1]
   UNSPLITVOC:	(bibarAdap)
          POS:	PREP+NOUN_PROP+NSUFF_FEM_SG
          VOC:	bi+barAd+ap
        GLOSS:	with/by+Barada+[fem.sg.]

 INPUT STRING:	فرعون
     IS_TRANS:	frEwn
        INDEX:	P17W6
      OFFSETS:	19-24
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[firoEawn_1]
   UNSPLITVOC:	(firoEawn)
          POS:	NOUN
          VOC:	firoEawn
        GLOSS:	Pharaoh

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P17W7
      OFFSETS:	25-28
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P17W8
      OFFSETS:	29-31
       TOKENS:	P17W10-P17W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الأسكواش
     IS_TRANS:	Al>skwA$
        INDEX:	P17W9
      OFFSETS:	32-40
       TOKENS:	P17W11-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isokuwA$_1]
   UNSPLITVOC:	(Al<isokuwA$)
          POS:	DET+NOUN
          VOC:	Al+<isokuwA$
        GLOSS:	the+Squash

 INPUT STRING:	وفخر
     IS_TRANS:	wfxr
        INDEX:	P17W10
      OFFSETS:	41-45
       TOKENS:	P17W12-P17W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faxor_1]
   UNSPLITVOC:	(wifaxor)
          POS:	CONJ+NOUN
          VOC:	wi+faxor
        GLOSS:	and+pride/boasting/glory

 INPUT STRING:	العرب
     IS_TRANS:	AlErb
        INDEX:	P17W11
      OFFSETS:	46-51
       TOKENS:	P17W14-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earabiy_1]
   UNSPLITVOC:	(AlEarab)
          POS:	DET+NOUN
          VOC:	Al+Earab
        GLOSS:	the+Arabs

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P17W12
      OFFSETS:	52-56
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whose/which

 INPUT STRING:	ضربه
     IS_TRANS:	Drbh
        INDEX:	P17W13
      OFFSETS:	57-61
       TOKENS:	P17W16-P17W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(Darabuh)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3MS
          VOC:	Darab+(null)+uh
        GLOSS:	strike/hit/be struck/be hit+he/it+it/him

 INPUT STRING:	العدو
     IS_TRANS:	AlEdw
        INDEX:	P17W14
      OFFSETS:	62-67
       TOKENS:	P17W18-P17W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadiw~_1]
   UNSPLITVOC:	(AlEadiw~)
          POS:	DET+NOUN
          VOC:	Al+Eadiw~
        GLOSS:	the+enemy

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P17W15
      OFFSETS:	68-72
       TOKENS:	P17W19-P17W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$An_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	يوقف
     IS_TRANS:	ywqf
        INDEX:	P17W16
      OFFSETS:	73-77
       TOKENS:	P17W21-P17W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waq~af_1]
   UNSPLITVOC:	(yiwaq~af)
          POS:	IV3MS+IV
          VOC:	yi+waq~af
        GLOSS:	he/it+stop/detain

 INPUT STRING:	مجدنا
     IS_TRANS:	mjdnA
        INDEX:	P17W17
      OFFSETS:	78-83
       TOKENS:	P17W22-P17W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[majod_2]
   UNSPLITVOC:	(majodnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	majod+nA
        GLOSS:	glory/grandeur+our

 INPUT STRING:	وخلاه
     IS_TRANS:	wxlAh
        INDEX:	P17W18
      OFFSETS:	84-89
       TOKENS:	P17W24-P17W26
