 INPUT STRING:	يا
       TOKENS:	P10W3-P10W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miyn_1]
   UNSPLITVOC:	(miyn)
          POS:	INTERROG_PRON
          VOC:	miyn
        GLOSS:	who/whom

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P10W4
      OFFSETS:	16-18
       TOKENS:	P10W4-P10W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	قمر
     IS_TRANS:	qmr
        INDEX:	P10W5
      OFFSETS:	19-22
       TOKENS:	P10W5-P10W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qamar_1]
   UNSPLITVOC:	(qamar)
          POS:	NOUN
          VOC:	qamar
        GLOSS:	moon

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P10W6
      OFFSETS:	23-27
       TOKENS:	P10W6-P10W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	صححلك
     IS_TRANS:	SHHlk
        INDEX:	P10W7
      OFFSETS:	28-33
       TOKENS:	P10W7-P10W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SaH~aH_1]
   UNSPLITVOC:	(SaH~aH_lik)
          POS:	PV+PVSUFF_SUBJ:3MS+PREP+PRON_2FS
          VOC:	SaH~aH+(null)+li+ik
        GLOSS:	correct/confirm+he/it+to/for+you

 INPUT STRING:	معلوماتك
     IS_TRANS:	mElwmAtk
        INDEX:	P10W8
      OFFSETS:	34-42
       TOKENS:	P10W10-P10W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoluwmap_1]
   UNSPLITVOC:	(maEoluwmAtik)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_2FS
          VOC:	maEoluwm+At+ik
        GLOSS:	information/data+[fem.pl.]+your

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P10W9
      OFFSETS:	43-46
       TOKENS:	P10W12-P10W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P10W10
      OFFSETS:	47-49
       TOKENS:	P10W13-P10W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هتكلم
     IS_TRANS:	htklm
        INDEX:	P10W11
      OFFSETS:	50-55
       TOKENS:	P10W14-P10W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(HaAatokal~im)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+tokal~im
        GLOSS:	will+I+speak

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P10W12
      OFFSETS:	56-60
       TOKENS:	P10W16-P10W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+him/it

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P11W1
      OFFSETS:	0-4
       TOKENS:	P11W1-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P11W2
      OFFSETS:	5-8
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as, when

 INPUT STRING:	قلت
     IS_TRANS:	qlt
        INDEX:	P11W3
      OFFSETS:	9-12
       TOKENS:	P11W4-P11W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qult)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	qul+t
        GLOSS:	said/say/be said/say/(for example)+I

 INPUT STRING:	رايي
     IS_TRANS:	rAyy
        INDEX:	P11W4
      OFFSETS:	13-17
       TOKENS:	P11W5-P11W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra>oy_1]
   UNSPLITVOC:	(ra>oyiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	ra>oy+iy
        GLOSS:	opinion/view/idea+my

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P11W5
      OFFSETS:	18-21
       TOKENS:	P11W7-P11W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	الاداره
     IS_TRANS:	AlAdArh
        INDEX:	P11W6
      OFFSETS:	22-29
       TOKENS:	P11W9-P11W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AidArap_1]
   UNSPLITVOC:	(AlAidArap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+AidAr+ap
        GLOSS:	the+administration+[fem.sg.]

 INPUT STRING:	حظرتني
     IS_TRANS:	HZrtny
        INDEX:	P11W7
      OFFSETS:	30-36
       TOKENS:	P11W10-P11W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HaZar_1]
   UNSPLITVOC:	(HaZaritniy)
          POS:	PV+PVSUFF_SUBJ:3FS+PVSUFF_DO:1S
          VOC:	HaZar+it+niy
        GLOSS:	ban/prohibit+she/it+me

 INPUT STRING:	ومش
     IS_TRANS:	wm$
        INDEX:	P11W8
      OFFSETS:	37-40
       TOKENS:	P11W12-P11W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(wimi$)
          POS:	CONJ+NEG_PART
          VOC:	wi+mi$
        GLOSS:	and+not

 INPUT STRING:	طالبه
     IS_TRANS:	TAlbh
        INDEX:	P11W9
      OFFSETS:	41-46
       TOKENS:	P11W14-P11W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAlib_1]
   UNSPLITVOC:	(TAlobap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	TAlob+ap
        GLOSS:	requesting+[fem.sg.]

 INPUT STRING:	بصراحه
     IS_TRANS:	bSrAHh
        INDEX:	P11W10
      OFFSETS:	47-53
       TOKENS:	P11W15-P11W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SarAHap_1]
   UNSPLITVOC:	(biSarAHap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+SarAH+ap
        GLOSS:	with/by+sincerity/candor/frankness/explicitly/openly+[fem.sg.]

 INPUT STRING:	حظر
     IS_TRANS:	HZr
        INDEX:	P11W11
      OFFSETS:	54-57
       TOKENS:	P11W17-P11W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaZor_1]
   UNSPLITVOC:	(HaZor)
          POS:	NOUN
          VOC:	HaZor
        GLOSS:	prohibition/ban

 INPUT STRING:	نصيحة
     IS_TRANS:	nSyHp
        INDEX:	P12W1
      OFFSETS:	4-9
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naSiyHap_1]
   UNSPLITVOC:	(naSiyHap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	naSiyH+ap
        GLOSS:	advice , counsel , recommendation+[fem.sg.]

 INPUT STRING:	لاعضاء
     IS_TRANS:	lAEDA'
        INDEX:	P12W2
      OFFSETS:	10-16
       TOKENS:	P12W2-P12W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEoDA'_1]
   UNSPLITVOC:	(li>aEoDA')
          POS:	PREP+NOUN
          VOC:	li+>aEoDA'
        GLOSS:	for/to+members

 INPUT STRING:	حركة
     IS_TRANS:	Hrkp
        INDEX:	P12W3
      OFFSETS:	17-21
       TOKENS:	P12W4-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Harakap_1]
   UNSPLITVOC:	(Harakap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Harak+ap
        GLOSS:	movement/activity/organization+[fem.sg.]

 INPUT STRING:	6
     IS_TRANS:	6
        INDEX:	P12W4
      OFFSETS:	22-23
       TOKENS:	P12W5-P12W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(6)
          POS:	NOUN_NUM
          VOC:	6
        GLOSS:	6

 INPUT STRING:	ابريل
     IS_TRANS:	Abryl
        INDEX:	P12W5
      OFFSETS:	24-29
       TOKENS:	P12W6-P12W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aboriyl_1]
   UNSPLITVOC:	(>aboriyl)
          POS:	NOUN
          VOC:	>aboriyl
        GLOSS:	April

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P13W1
      OFFSETS:	0-4
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course+[acc.indef.]

 INPUT STRING:	عرفتوا
     IS_TRANS:	ErftwA
        INDEX:	P13W2
      OFFSETS:	5-11
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(EiriftuwA)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	Eirif+tuwA
        GLOSS:	know+you

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P13W3
      OFFSETS:	12-14
       TOKENS:	P13W3-P13W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	ممدوح
     IS_TRANS:	mmdwH
        INDEX:	P13W4
      OFFSETS:	15-20
       TOKENS:	P13W4-P13W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mamoduwH_1]
   UNSPLITVOC:	(mamoduwH)
          POS:	NOUN_PROP
          VOC:	mamoduwH
        GLOSS:	Mamdouh

 INPUT STRING:	حمزه
     IS_TRANS:	Hmzh
        INDEX:	P13W5
      OFFSETS:	21-25
       TOKENS:	P13W5-P13W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hamozap_1]
   UNSPLITVOC:	(Hamozap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	Hamoz+ap
        GLOSS:	Hamza+[fem.sg.]

 INPUT STRING:	خلع
     IS_TRANS:	xlE
        INDEX:	P13W6
      OFFSETS:	26-29
       TOKENS:	P13W6-P13W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalaE_1]
   UNSPLITVOC:	(xalaE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	xalaE+(null)
        GLOSS:	remove/displace/disintegrate/fall apart+he/it

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P13W7
      OFFSETS:	29-30
       TOKENS:	P13W7-P13W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وخلوا
     IS_TRANS:	wxlwA
        INDEX:	P13W8
      OFFSETS:	31-36
       TOKENS:	P13W8-P13W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(wixal~uwA)
          POS:	CONJ+CV+CVSUFF_SUBJ:2P
          VOC:	wi+xal~+uwA
        GLOSS:	and+release/evacuate/allow/be released/be evacuated/be allowed+they

 INPUT STRING:	بالكم
     IS_TRANS:	bAlkm
        INDEX:	P13W9
      OFFSETS:	37-42
       TOKENS:	P13W10-P13W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAl_1]
   UNSPLITVOC:	(bAlkum)
          POS:	NOUN+POSS_PRON_2P
          VOC:	bAl+kum
        GLOSS:	mind/attention+your

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P13W10
      OFFSETS:	43-45
       TOKENS:	P13W12-P13W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	قيادات
     IS_TRANS:	qyAdAt
        INDEX:	P13W11
      OFFSETS:	46-52
       TOKENS:	P13W13-P13W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qiyAdap_1]
   UNSPLITVOC:	(qiyAdAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	qiyAd+At
        GLOSS:	leaders/commanders+[fem.pl.]

 INPUT STRING:	6
     IS_TRANS:	6
        INDEX:	P13W12
      OFFSETS:	53-54
       TOKENS:	P13W14-P13W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(6)
          POS:	NOUN_NUM
          VOC:	6
        GLOSS:	6

 INPUT STRING:	ابريل
     IS_TRANS:	Abryl
        INDEX:	P13W13
      OFFSETS:	55-60
       TOKENS:	P13W15-P13W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aboriyl_1]
   UNSPLITVOC:	(>aboriyl)
          POS:	NOUN
          VOC:	>aboriyl
        GLOSS:	April

 INPUT STRING:	بتجهز
     IS_TRANS:	btjhz
        INDEX:	P13W14
      OFFSETS:	61-66
       TOKENS:	P13W16-P13W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jah~iz_1]
   UNSPLITVOC:	(bitijah~iz)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+jah~iz
        GLOSS:	[present-tense]+it/they/she+prepare

 INPUT STRING:	نفسها
     IS_TRANS:	nfshA
        INDEX:	P13W15
      OFFSETS:	67-72
       TOKENS:	P13W18-P13W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	nafos+hA
        GLOSS:	same/self/selves+its/their/her

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P13W16
      OFFSETS:	73-77
       TOKENS:	P13W20-P13W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	تخلع
     IS_TRANS:	txlE
        INDEX:	P13W17
      OFFSETS:	78-82
       TOKENS:	P13W22-P13W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalaE_1]
   UNSPLITVOC:	(tixolaE)
          POS:	IV3FS+IV
          VOC:	ti+xolaE
        GLOSS:	it/they/she+leave

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P13W18
      OFFSETS:	82-83
       TOKENS:	P13W23-P13W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	والى
     IS_TRANS:	wAlY
        INDEX:	P13W19
      OFFSETS:	84-88
       TOKENS:	P13W24-P13W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(wiAlliy)
          POS:	CONJ+REL_PRON
          VOC:	wi+Alliy
        GLOSS:	and+that

 INPUT STRING:	هيلبسها
     IS_TRANS:	hylbshA
        INDEX:	P13W20
      OFFSETS:	89-96
       TOKENS:	P13W26-P13W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[libis_1]
   UNSPLITVOC:	(HayilobishA)
          POS:	FUT_PART+IV3MS+IV+IVSUFF_DO:3FS
          VOC:	Ha+yi+lobis+hA
        GLOSS:	will+he/it+wear/put on+it/them/her

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P13W21
      OFFSETS:	97-100
       TOKENS:	P13W29-P13W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they

 INPUT STRING:	الشباب
     IS_TRANS:	Al$bAb
        INDEX:	P13W22
      OFFSETS:	101-107
       TOKENS:	P13W30-P13W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Ab~_1]
   UNSPLITVOC:	(Al$~abAb)
          POS:	DET+NOUN
          VOC:	Al+$abAb
        GLOSS:	the+young man/young men

 INPUT STRING:	الغلابه
     IS_TRANS:	AlglAbh
        INDEX:	P13W23
      OFFSETS:	108-115
       TOKENS:	P13W31-P13W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[galobAn_1]
   UNSPLITVOC:	(AlgalAbap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+galAb+ap
        GLOSS:	the+poor+[fem.sg.]

 INPUT STRING:	المضحوك
     IS_TRANS:	AlmDHwk
        INDEX:	P13W24
      OFFSETS:	116-123
       TOKENS:	P13W32-P13W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maDoHuwk_1]
   UNSPLITVOC:	(AlmaDoHuwk)
          POS:	DET+ADJ
          VOC:	Al+maDoHuwk
        GLOSS:	the+laughed at

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P13W25
      OFFSETS:	124-129
       TOKENS:	P13W33-P13W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P13W26
      OFFSETS:	129-130
       TOKENS:	P13W35-P13W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وده
     IS_TRANS:	wdh
        INDEX:	P13W27
      OFFSETS:	131-134
       TOKENS:	P13W36-P13W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(widah)
          POS:	CONJ+DEM_PRON_MS
          VOC:	wi+dah
        GLOSS:	and+this

 INPUT STRING:	اكبر
     IS_TRANS:	Akbr
        INDEX:	P13W28
      OFFSETS:	135-139
       TOKENS:	P13W38-P13W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akobar_1]
   UNSPLITVOC:	(>akobar)
          POS:	ADJ_COMP
          VOC:	>akobar
        GLOSS:	greater/greatest

 INPUT STRING:	درس
     IS_TRANS:	drs
        INDEX:	P13W29
      OFFSETS:	140-143
       TOKENS:	P13W39-P13W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daros_1]
   UNSPLITVOC:	(daros)
          POS:	NOUN
          VOC:	daros
        GLOSS:	lesson/study/lessons/classes

 INPUT STRING:	للشباب
     IS_TRANS:	ll$bAb
        INDEX:	P13W30
      OFFSETS:	144-150
       TOKENS:	P13W40-P13W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Ab~_1]
   UNSPLITVOC:	(lil$~abAb)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+$abAb
        GLOSS:	for/to+the+young man/young men

 INPUT STRING:	المضحوك
     IS_TRANS:	AlmDHwk
        INDEX:	P13W31
      OFFSETS:	151-158
       TOKENS:	P13W42-P13W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maDoHuwk_1]
   UNSPLITVOC:	(AlmaDoHuwk)
          POS:	DET+ADJ
          VOC:	Al+maDoHuwk
        GLOSS:	the+laughed at

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P13W32
      OFFSETS:	159-164
       TOKENS:	P13W43-P13W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	والنصيحه
     IS_TRANS:	wAlnSyHh
        INDEX:	P13W33
      OFFSETS:	165-173
       TOKENS:	P13W45-P13W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naSiyHap_1]
   UNSPLITVOC:	(wiAlnaSiyHap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+naSiyH+ap
        GLOSS:	and+the+advice , counsel , recommendation+[fem.sg.]

 INPUT STRING:	هى
     IS_TRANS:	hY
        INDEX:	P13W34
      OFFSETS:	174-176
       TOKENS:	P13W47-P13W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	she/it

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P13W35
      OFFSETS:	177-178
       TOKENS:	P13W48-P13W48
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P14W1
      OFFSETS:	0-1
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	اذا
     IS_TRANS:	A*A
        INDEX:	P14W2
      OFFSETS:	2-5
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai*A_1]
   UNSPLITVOC:	(<i*A)
          POS:	SUB_CONJ
          VOC:	<i*A
        GLOSS:	if

 INPUT STRING:	صدرت
     IS_TRANS:	Sdrt
        INDEX:	P14W3
      OFFSETS:	6-10
       TOKENS:	P14W3-P14W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sadar_1]
   UNSPLITVOC:	(Sadarit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	Sadar+it
        GLOSS:	issue+it/they/she

 INPUT STRING:	اومر
     IS_TRANS:	Awmr
        INDEX:	P14W4
