 INPUT STRING:	هو
        LEMMA:	[AitosAb_1]
   UNSPLITVOC:	(yitosAb)
          POS:	IV3MS+IV_PASS
          VOC:	yi+tosAb
        GLOSS:	he/it+be left

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P15W15
      OFFSETS:	69-71
       TOKENS:	P15W20-P15W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الشارع
     IS_TRANS:	Al$ArE
        INDEX:	P15W16
      OFFSETS:	72-78
       TOKENS:	P15W21-P15W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$AriE_1]
   UNSPLITVOC:	(Al$~AriE)
          POS:	DET+NOUN
          VOC:	Al+$AriE
        GLOSS:	the+street/streets

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P15W17
      OFFSETS:	79-82
       TOKENS:	P15W22-P15W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	such/this

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P15W18
      OFFSETS:	83-85
       TOKENS:	P15W23-P15W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	اهله
     IS_TRANS:	Ahlh
        INDEX:	P15W19
      OFFSETS:	86-90
       TOKENS:	P15W24-P15W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>aholuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	>ahol+uh
        GLOSS:	family/people/people/families/folk/families/indigenous people+his/its

 INPUT STRING:	عايزينه
     IS_TRANS:	EAyzynh
        INDEX:	P15W20
      OFFSETS:	91-98
       TOKENS:	P15W26-P15W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyoziynuh)
          POS:	ADJ+NSUFF_MASC_PL+PRON_3MS
          VOC:	EAyoz+iyn+uh
        GLOSS:	wanting+[plural]+him

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P15W21
      OFFSETS:	99-101
       TOKENS:	P15W28-P15W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	خايفين
     IS_TRANS:	xAyfyn
        INDEX:	P15W22
      OFFSETS:	102-108
       TOKENS:	P15W29-P15W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xAyif_1]
   UNSPLITVOC:	(xAyfiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	xAyf+iyn
        GLOSS:	fearful+[plural]

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P15W23
      OFFSETS:	109-113
       TOKENS:	P15W30-P15W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+he

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P15W24
      OFFSETS:	114-117
       TOKENS:	P15W32-P15W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but/however/yet/still/on the other hand

 INPUT STRING:	اهاليهم
     IS_TRANS:	AhAlyhm
        INDEX:	P15W25
      OFFSETS:	118-125
       TOKENS:	P15W33-P15W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahAliyhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	>ahAliy+hum
        GLOSS:	families/indigenous people+their

 INPUT STRING:	رمياهم
     IS_TRANS:	rmyAhm
        INDEX:	P15W26
      OFFSETS:	126-132
       TOKENS:	P15W35-P15W35
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(rmyAhm)
          POS:	NO_FUNC
          VOC:	rmyAhm
        GLOSS:	nogloss

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P15W27
      OFFSETS:	133-135
       TOKENS:	P15W36-P15W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الشوارع
     IS_TRANS:	Al$wArE
        INDEX:	P15W28
      OFFSETS:	136-143
       TOKENS:	P15W37-P15W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$AriE_1]
   UNSPLITVOC:	(Al$~awAriE)
          POS:	DET+NOUN
          VOC:	Al+$awAriE
        GLOSS:	the+street/streets

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P16W1
      OFFSETS:	0-2
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	دة
     IS_TRANS:	dp
        INDEX:	P16W2
      OFFSETS:	3-5
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	الطفل
     IS_TRANS:	AlTfl
        INDEX:	P16W3
      OFFSETS:	6-11
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tifol_1]
   UNSPLITVOC:	(AlT~ifol)
          POS:	DET+NOUN
          VOC:	Al+Tifol
        GLOSS:	the+child/boy/child/girl/children/infants

 INPUT STRING:	اسلام
     IS_TRANS:	AslAm
        INDEX:	P16W4
      OFFSETS:	12-17
       TOKENS:	P16W4-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isolAm_1]
   UNSPLITVOC:	(<isolAm)
          POS:	NOUN_PROP
          VOC:	<isolAm
        GLOSS:	Islam

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P16W5
      OFFSETS:	18-22
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which

 INPUT STRING:	انضرب
     IS_TRANS:	AnDrb
        INDEX:	P16W6
      OFFSETS:	23-28
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(AinoDarab)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	AinoDarab+(null)
        GLOSS:	strike/hit/be struck/be hit+he/it

 INPUT STRING:	رصاصة
     IS_TRANS:	rSASp
        INDEX:	P16W7
      OFFSETS:	29-34
       TOKENS:	P16W7-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ruSASap_1]
   UNSPLITVOC:	(ruSASap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	ruSAS+ap
        GLOSS:	bullet+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P16W8
      OFFSETS:	35-37
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الرئة
     IS_TRANS:	Alr}p
        INDEX:	P16W9
      OFFSETS:	38-43
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ri}ap_1]
   UNSPLITVOC:	(Alr~i}ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+ri}+ap
        GLOSS:	the+lung/lungs+[fem.sg.]

 INPUT STRING:	وحاولوا
     IS_TRANS:	wHAwlwA
        INDEX:	P16W10
      OFFSETS:	44-51
       TOKENS:	P16W10-P16W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(wiHAwoluwA)
          POS:	CONJ+PV+PVSUFF_SUBJ:3P
          VOC:	wi+HAwol+uwA
        GLOSS:	and+try+they

 INPUT STRING:	يسعفوه
     IS_TRANS:	ysEfwh
        INDEX:	P16W11
      OFFSETS:	52-58
       TOKENS:	P16W12-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asoEaf_1]
   UNSPLITVOC:	(yisoEifuwh)
          POS:	IV3P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:3MS
          VOC:	yi+soEif+uwA+uh
        GLOSS:	they (people)+assist/support+[pl.]+it/him

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P16W12
      OFFSETS:	59-61
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مات
     IS_TRANS:	mAt
        INDEX:	P16W13
      OFFSETS:	62-65
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAt)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	mAt+(null)
        GLOSS:	die/pass away+he/it

 INPUT STRING:	وقبل
     IS_TRANS:	wqbl
        INDEX:	P16W14
      OFFSETS:	66-70
       TOKENS:	P16W16-P16W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabal_1]
   UNSPLITVOC:	(wiqabal)
          POS:	CONJ+NOUN
          VOC:	wi+qabal
        GLOSS:	and+before

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P16W15
      OFFSETS:	71-73
       TOKENS:	P16W18-P16W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that, whether

 INPUT STRING:	يموت
     IS_TRANS:	ymwt
        INDEX:	P16W16
      OFFSETS:	74-78
       TOKENS:	P16W19-P16W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(yimuwt)
          POS:	IV3MS+IV
          VOC:	yi+muwt
        GLOSS:	he/it+die/pass away

 INPUT STRING:	قال
     IS_TRANS:	qAl
        INDEX:	P16W17
      OFFSETS:	79-82
       TOKENS:	P16W20-P16W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAl)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	qAl+(null)
        GLOSS:	said/say/be said/say/(for example)+he/it

 INPUT STRING:	اسمه
     IS_TRANS:	Asmh
        INDEX:	P16W18
      OFFSETS:	83-87
       TOKENS:	P16W21-P16W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisom_1]
   UNSPLITVOC:	(Aisomuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Aisom+uh
        GLOSS:	name+his/its

 INPUT STRING:	وقال
     IS_TRANS:	wqAl
        INDEX:	P16W19
      OFFSETS:	88-92
       TOKENS:	P16W23-P16W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(wiqAl)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+qAl+(null)
        GLOSS:	and+said/say/be said/say/(for example)+he/it

 INPUT STRING:	الشهادة
     IS_TRANS:	Al$hAdp
        INDEX:	P16W20
      OFFSETS:	93-100
       TOKENS:	P16W25-P16W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$ahAdap_1]
   UNSPLITVOC:	(Al$ahAdap)
          POS:	DET+NOUN_PROP+NSUFF_FEM_SG
          VOC:	Al+$ahAd+ap
        GLOSS:	the+Shahada+[fem.sg.]

 INPUT STRING:	وقال
     IS_TRANS:	wqAl
        INDEX:	P16W21
      OFFSETS:	101-105
       TOKENS:	P16W26-P16W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(wiqAl)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+qAl+(null)
        GLOSS:	and+said/say/be said/say/(for example)+he/it

 INPUT STRING:	انه
     IS_TRANS:	Anh
        INDEX:	P16W22
      OFFSETS:	106-109
       TOKENS:	P16W28-P16W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P16W23
      OFFSETS:	110-112
       TOKENS:	P16W30-P16W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	غمرة
     IS_TRANS:	gmrp
        INDEX:	P16W24
      OFFSETS:	113-117
       TOKENS:	P16W31-P16W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gamorap_1]
   UNSPLITVOC:	(gamorap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	gamor+ap
        GLOSS:	Ghamra+[fem.sg.]

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P16W25
      OFFSETS:	118-120
       TOKENS:	P16W32-P16W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	محدش
     IS_TRANS:	mHd$
        INDEX:	P16W26
      OFFSETS:	121-125
       TOKENS:	P16W33-P16W33
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mHd$)
          POS:	NO_FUNC
          VOC:	mHd$
        GLOSS:	nogloss

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P16W27
      OFFSETS:	126-130
       TOKENS:	P16W34-P16W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ.VN
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P16W28
      OFFSETS:	131-133
       TOKENS:	P16W35-P16W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	مين
     IS_TRANS:	myn
        INDEX:	P16W29
      OFFSETS:	134-137
       TOKENS:	P16W36-P16W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(miyn)
          POS:	REL_PRON
          VOC:	miyn
        GLOSS:	whho

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P17W1
      OFFSETS:	0-5
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P17W2
      OFFSETS:	6-8
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/neither

 INPUT STRING:	حول
     IS_TRANS:	Hwl
        INDEX:	P17W3
      OFFSETS:	9-12
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hawl_1]
   UNSPLITVOC:	(Hawl)
          POS:	NOUN
          VOC:	Hawl
        GLOSS:	power

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P17W4
      OFFSETS:	13-16
       TOKENS:	P17W4-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not/nor

 INPUT STRING:	قوة
     IS_TRANS:	qwp
        INDEX:	P17W5
      OFFSETS:	17-20
       TOKENS:	P17W6-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[quw~ap_1]
   UNSPLITVOC:	(quw~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	quw~+ap
        GLOSS:	power/strength/force/violence/armed forces/power/forces+[fem.sg.]

 INPUT STRING:	الا
     IS_TRANS:	AlA
        INDEX:	P17W6
      OFFSETS:	21-24
       TOKENS:	P17W7-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	only

 INPUT STRING:	بالله
     IS_TRANS:	bAllh
        INDEX:	P17W7
      OFFSETS:	25-30
       TOKENS:	P17W8-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(biAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	bi+All~ah
        GLOSS:	with/by+Allah/God

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P17W8
      OFFSETS:	31-35
       TOKENS:	P17W10-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(yArab~)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab~
        GLOSS:	oh+lord/master/God

 INPUT STRING:	انتقم
     IS_TRANS:	Antqm
        INDEX:	P17W9
      OFFSETS:	36-41
       TOKENS:	P17W12-P17W12
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(Antqm)
          POS:	NO_FUNC
          VOC:	Antqm
        GLOSS:	nogloss

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P17W10
      OFFSETS:	42-44
       TOKENS:	P17W13-P17W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	القتلة
     IS_TRANS:	Alqtlp
        INDEX:	P17W11
      OFFSETS:	45-51
       TOKENS:	P17W14-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qatolap_1]
   UNSPLITVOC:	(Alqatolap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+qatol+ap
        GLOSS:	the+murderers/assassins+[fem.sg.]

 INPUT STRING:	والظلمة
     IS_TRANS:	wAlZlmp
        INDEX:	P17W12
      OFFSETS:	52-59
       TOKENS:	P17W15-P17W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ZAlim_1]
   UNSPLITVOC:	(wiAlZalamap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+Zalam+ap
        GLOSS:	and+the+oppressors/tyrants+[fem.sg.]

 INPUT STRING:	طبعاااااااااااااا
     IS_TRANS:	TbEAAAAAAAAAAAAAA
        INDEX:	P18W1
      OFFSETS:	0-17
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(TbEAAAAAAAAAAAAAA)
          POS:	NO_FUNC
          VOC:	TbEAAAAAAAAAAAAAA
        GLOSS:	nogloss

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P18W2
      OFFSETS:	18-21
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	عارفه
     IS_TRANS:	EArfh
        INDEX:	P18W3
      OFFSETS:	22-27
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	حكايته
     IS_TRANS:	HkAyth
        INDEX:	P18W4
      OFFSETS:	28-34
       TOKENS:	P18W4-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HikAyap_1]
   UNSPLITVOC:	(HikAytuh)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	HikAy+ap+uh
        GLOSS:	story/account+[fem.sg.]+his/its

 INPUT STRING:	لانها
     IS_TRANS:	lAnhA
        INDEX:	P18W5
      OFFSETS:	35-40
       TOKENS:	P18W6-P18W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(li<in~ahA)
          POS:	PREP+SUB_CONJ+PRON_3FS
          VOC:	li+<in~+hA
        GLOSS:	for/to+that+it/she

 INPUT STRING:	جت
     IS_TRANS:	jt
        INDEX:	P18W6
      OFFSETS:	41-43
       TOKENS:	P18W9-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jA_1]
   UNSPLITVOC:	(jat)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	ja+t
        GLOSS:	come+it/they/she

 INPUT STRING:	ف
     IS_TRANS:	f
        INDEX:	P18W7
      OFFSETS:	44-45
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	التليفزيون
     IS_TRANS:	Altlyfzywn
        INDEX:	P18W8
      OFFSETS:	46-56
       TOKENS:	P18W11-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tilofizyuwn_1]
   UNSPLITVOC:	(Altiliyfizyuwn)
          POS:	DET+NOUN
          VOC:	Al+tiliyfizyuwn
        GLOSS:	the+television

 INPUT STRING:	اكتر
     IS_TRANS:	Aktr
        INDEX:	P18W9
      OFFSETS:	57-61
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akotar_1]
   UNSPLITVOC:	(>akotar)
          POS:	ADJ_COMP
          VOC:	>akotar
        GLOSS:	more/most

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P18W10
      OFFSETS:	62-64
