 INPUT STRING:	ده
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(TiliE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	TiliE+(null)
        GLOSS:	appear/rise/arise+he/it [verb]

 INPUT STRING:	فليسوف
     IS_TRANS:	flyswf
        INDEX:	P16W5
      OFFSETS:	17-23
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(flyswf)
          POS:	TYPO
          VOC:	flyswf
        GLOSS:	nogloss

 INPUT STRING:	ومحدش
     IS_TRANS:	wmHd$
        INDEX:	P16W6
      OFFSETS:	24-29
       TOKENS:	P16W7-P16W7
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wmHd$)
          POS:	NO_FUNC
          VOC:	wmHd$
        GLOSS:	nogloss

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P16W7
      OFFSETS:	30-34
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P16W8
      OFFSETS:	35-36
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	لكي
     IS_TRANS:	lky
        INDEX:	P16W9
      OFFSETS:	37-40
       TOKENS:	P16W10-P16W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lakiy)
          POS:	PREP+PRON_2FS
          VOC:	li+kiy
        GLOSS:	for/to+you [masc.sg.]

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P16W10
      OFFSETS:	41-45
       TOKENS:	P16W12-P16W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P16W11
      OFFSETS:	46-48
       TOKENS:	P16W13-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P16W12
      OFFSETS:	49-52
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	طبعاا
     IS_TRANS:	TbEAA
        INDEX:	P17W1
      OFFSETS:	0-5
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	naturally/of course+[acc.indef.]

 INPUT STRING:	هوا
     IS_TRANS:	hwA
        INDEX:	P17W2
      OFFSETS:	6-9
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	عاوز
     IS_TRANS:	EAwz
        INDEX:	P17W3
      OFFSETS:	10-14
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAwiz_1]
   UNSPLITVOC:	(EAwiz)
          POS:	ADJ.VN
          VOC:	EAwiz
        GLOSS:	wanting/needing

 INPUT STRING:	حماس
     IS_TRANS:	HmAs
        INDEX:	P17W4
      OFFSETS:	15-19
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HamAs_1]
   UNSPLITVOC:	(HamAs)
          POS:	NOUN_PROP
          VOC:	HamAs
        GLOSS:	Hamas

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P17W5
      OFFSETS:	20-22
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	تخضع
     IS_TRANS:	txDE
        INDEX:	P17W6
      OFFSETS:	23-27
       TOKENS:	P17W6-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xaDaE_1]
   UNSPLITVOC:	(taxoDaE)
          POS:	IV3FS+IV
          VOC:	ta+xoDaE
        GLOSS:	she/it/they+submit/be subject

 INPUT STRING:	للتوجهات
     IS_TRANS:	lltwjhAt
        INDEX:	P17W7
      OFFSETS:	28-36
       TOKENS:	P17W7-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tawaj~uh_1]
   UNSPLITVOC:	(lilt~awaj~uhAt)
          POS:	PREP+DET+NOUN+NSUFF_FEM_PL
          VOC:	li+Al+tawaj~uh+At
        GLOSS:	to/for+the+attitudes/approaches+[fem.pl.]

 INPUT STRING:	السياسية
     IS_TRANS:	AlsyAsyp
        INDEX:	P17W8
      OFFSETS:	37-45
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siyAsiy_1]
   UNSPLITVOC:	(Als~iyAsiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+siyAsiy~+ap
        GLOSS:	the+political+[fem.sg.]

 INPUT STRING:	المصرية
     IS_TRANS:	AlmSryp
        INDEX:	P17W9
      OFFSETS:	46-53
       TOKENS:	P17W10-P17W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+maSoriy~+ap
        GLOSS:	the+Egyptian+[fem.sg.]

 INPUT STRING:	التي
     IS_TRANS:	Alty
        INDEX:	P17W10
      OFFSETS:	54-58
       TOKENS:	P17W11-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ail~atiy_1]
   UNSPLITVOC:	(Al~atiy)
          POS:	REL_PRON
          VOC:	Al~atiy
        GLOSS:	which/who/whom [fem.sg.]

 INPUT STRING:	هيا
     IS_TRANS:	hyA
        INDEX:	P17W11
      OFFSETS:	59-62
       TOKENS:	P17W12-P17W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	she/it/they

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P17W12
      OFFSETS:	63-65
       TOKENS:	P17W13-P17W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الاصل
     IS_TRANS:	AlASl
        INDEX:	P17W13
      OFFSETS:	66-71
       TOKENS:	P17W14-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(Al>aSol)
          POS:	DET+NOUN
          VOC:	Al+>aSol
        GLOSS:	the+origin/source/root/originally/primarily

 INPUT STRING:	توجهات
     IS_TRANS:	twjhAt
        INDEX:	P17W14
      OFFSETS:	72-78
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tawaj~uh_1]
   UNSPLITVOC:	(tawaj~uhAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	tawaj~uh+At
        GLOSS:	attitudes/approaches+[fem.pl.]

 INPUT STRING:	صلبية
     IS_TRANS:	Slbyp
        INDEX:	P17W15
      OFFSETS:	79-84
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Salibiy_1]
   UNSPLITVOC:	(Salibiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Salibiy~+ap
        GLOSS:	crusade+[fem.sg.]

 INPUT STRING:	امريكية
     IS_TRANS:	Amrykyp
        INDEX:	P17W16
      OFFSETS:	85-92
       TOKENS:	P17W17-P17W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amoriykiy_1]
   UNSPLITVOC:	(>amoriykiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	>amoriykiy~+ap
        GLOSS:	American+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P17W17
      OFFSETS:	93-94
       TOKENS:	P17W18-P17W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[w_1]
   UNSPLITVOC:	(w)
          POS:	CONJ
          VOC:	w
        GLOSS:	and

 INPUT STRING:	صهيونية
     IS_TRANS:	Shywnyp
        INDEX:	P17W18
      OFFSETS:	95-102
       TOKENS:	P17W19-P17W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sahoyuwniy_1]
   UNSPLITVOC:	(Sahoyuwniy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Sahoyuwniy~+ap
        GLOSS:	Zionist+[fem.sg.]

 INPUT STRING:	وهيا
     IS_TRANS:	whyA
        INDEX:	P18W1
      OFFSETS:	0-4
       TOKENS:	P18W1-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(wihiy~a)
          POS:	CONJ+PRON_3FS
          VOC:	wi+hiy~a
        GLOSS:	and+she/it/they

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P18W2
      OFFSETS:	5-6
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	الاعتراف
     IS_TRANS:	AlAEtrAf
        INDEX:	P18W3
      OFFSETS:	7-15
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotirAf_1]
   UNSPLITVOC:	(AlAiEotirAf)
          POS:	DET+NOUN
          VOC:	Al+AiEotirAf
        GLOSS:	the+acknowledgment/recognition/admission/confession

 INPUT STRING:	بهذا
     IS_TRANS:	bh*A
        INDEX:	P18W4
      OFFSETS:	16-20
       TOKENS:	P18W5-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(biha*A)
          POS:	PREP+DEM_PRON_MS
          VOC:	bi+ha*A
        GLOSS:	with/by+this [masc.sg.]

 INPUT STRING:	الكيان
     IS_TRANS:	AlkyAn
        INDEX:	P18W5
      OFFSETS:	21-27
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kayAn_1]
   UNSPLITVOC:	(AlkayAn)
          POS:	DET+NOUN
          VOC:	Al+kayAn
        GLOSS:	the+entity/essence/being/structure

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P18W6
      OFFSETS:	28-29
       TOKENS:	P18W8-P18W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	وترك
     IS_TRANS:	wtrk
        INDEX:	P18W7
      OFFSETS:	30-34
       TOKENS:	P18W9-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tarok_1]
   UNSPLITVOC:	(witarok)
          POS:	CONJ+NOUN
          VOC:	wi+tarok
        GLOSS:	and+leaving/omission

 INPUT STRING:	خط
     IS_TRANS:	xT
        INDEX:	P18W8
      OFFSETS:	35-37
       TOKENS:	P18W11-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaT~_1]
   UNSPLITVOC:	(xaT~)
          POS:	NOUN
          VOC:	xaT~
        GLOSS:	line

 INPUT STRING:	المقاومة
     IS_TRANS:	AlmqAwmp
        INDEX:	P18W9
      OFFSETS:	38-46
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqAwomap_1]
   UNSPLITVOC:	(AlmuqAwomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+muqAwom+ap
        GLOSS:	the+resistance/opposition/struggle+[fem.sg.]

 INPUT STRING:	والجهاد
     IS_TRANS:	wAljhAd
        INDEX:	P18W10
      OFFSETS:	47-54
       TOKENS:	P18W13-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jihAd_1]
   UNSPLITVOC:	(wiAljihAd)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+jihAd
        GLOSS:	and+the+Jihad/holy war/(spiritual) struggle

 INPUT STRING:	والتمسك
     IS_TRANS:	wAltmsk
        INDEX:	P18W11
      OFFSETS:	55-62
       TOKENS:	P18W15-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tamos~uk_1]
   UNSPLITVOC:	(wiAltamos~uk)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+tamos~uk
        GLOSS:	and+the+adherence/commitment

 INPUT STRING:	فقد
     IS_TRANS:	fqd
        INDEX:	P18W12
      OFFSETS:	63-66
       TOKENS:	P18W17-P18W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[faqad_1]
   UNSPLITVOC:	(fuqid)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	fuqid+(null)
        GLOSS:	be lost+he/it [verb]

 INPUT STRING:	بخط
     IS_TRANS:	bxT
        INDEX:	P18W13
      OFFSETS:	67-70
       TOKENS:	P18W18-P18W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaT~_1]
   UNSPLITVOC:	(bixaT~)
          POS:	PREP+NOUN
          VOC:	bi+xaT~
        GLOSS:	with/by+line

 INPUT STRING:	المفاوضات
     IS_TRANS:	AlmfAwDAt
        INDEX:	P18W14
      OFFSETS:	71-80
       TOKENS:	P18W20-P18W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mufAwoDap_1]
   UNSPLITVOC:	(AlmufAwaDAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+mufAwaD+At
        GLOSS:	the+negotiations/discussions/talks+[fem.pl.]

 INPUT STRING:	زي
     IS_TRANS:	zy
        INDEX:	P18W15
      OFFSETS:	81-83
       TOKENS:	P18W21-P18W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	something like

 INPUT STRING:	منظمة
     IS_TRANS:	mnZmp
        INDEX:	P18W16
      OFFSETS:	84-89
       TOKENS:	P18W22-P18W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munaZ~amap_1]
   UNSPLITVOC:	(munaZ~amap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	munaZ~am+ap
        GLOSS:	organization+[fem.sg.]

 INPUT STRING:	التحرير
     IS_TRANS:	AltHryr
        INDEX:	P18W17
      OFFSETS:	90-97
       TOKENS:	P18W23-P18W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHoriyr_1]
   UNSPLITVOC:	(Alt~aHoriyr)
          POS:	DET+NOUN_PROP
          VOC:	Al+taHoriyr
        GLOSS:	the+Tahrir

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P18W18
      OFFSETS:	98-99
       TOKENS:	P18W24-P18W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	فتح
     IS_TRANS:	ftH
        INDEX:	P18W19
      OFFSETS:	100-103
       TOKENS:	P18W25-P18W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fatoH_2]
   UNSPLITVOC:	(fatoH)
          POS:	NOUN_PROP
          VOC:	fatoH
        GLOSS:	Fatah (PLO branch)

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P18W20
      OFFSETS:	104-105
       TOKENS:	P18W26-P18W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	عاشت
     IS_TRANS:	EA$t
        INDEX:	P19W1
      OFFSETS:	0-4
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EA$_1]
   UNSPLITVOC:	(EA$it)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	EA$+it
        GLOSS:	long live!+it/they/she [verb]

 INPUT STRING:	المقاومة
     IS_TRANS:	AlmqAwmp
        INDEX:	P19W2
      OFFSETS:	5-13
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqAwomap_1]
   UNSPLITVOC:	(AlmuqAwomap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+muqAwom+ap
        GLOSS:	the+resistance/opposition/struggle+[fem.sg.]

 INPUT STRING:	ولتسقط
     IS_TRANS:	wltsqT
        INDEX:	P19W3
      OFFSETS:	14-20
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wltsqT)
          POS:	NO_FUNC
          VOC:	wltsqT
        GLOSS:	nogloss

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P19W4
      OFFSETS:	21-23
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	المؤامرات
     IS_TRANS:	Alm&AmrAt
        INDEX:	P19W5
      OFFSETS:	24-33
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu&Amorap_1]
   UNSPLITVOC:	(Almu&AmorAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+mu&Amor+At
        GLOSS:	the+plot/conspiracy+[fem.pl.]

 INPUT STRING:	والخون
     IS_TRANS:	wAlxwn
        INDEX:	P19W6
      OFFSETS:	34-40
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xawan_1]
   UNSPLITVOC:	(wAlxawan)
          POS:	CONJ+DET+NOUN
          VOC:	w+Al+xawan
        GLOSS:	and+the+cheating

 INPUT STRING:	جررررررررر
     IS_TRANS:	jrrrrrrrrr
        INDEX:	P20W1
      OFFSETS:	0-10
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jirrr_1]
   UNSPLITVOC:	(jirrr)
          POS:	INTERJ
          VOC:	jirrr
        GLOSS:	expression of anger

 INPUT STRING:	مبلاش
     IS_TRANS:	mblA$
        INDEX:	P21W1
      OFFSETS:	0-5
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mblA$)
          POS:	NO_FUNC
          VOC:	mblA$
        GLOSS:	nogloss

 INPUT STRING:	تنقلوا
     IS_TRANS:	tnqlwA
        INDEX:	P21W2
      OFFSETS:	6-12
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naqal_1]
   UNSPLITVOC:	(tinoqiluwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+noqil+uwA
        GLOSS:	you [pl.]+move/displace+[pl.]

 INPUT STRING:	كلام
     IS_TRANS:	klAm
        INDEX:	P21W3
      OFFSETS:	13-17
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kilomap_1]
   UNSPLITVOC:	(kalAm)
          POS:	NOUN
          VOC:	kalAm
        GLOSS:	speech

 INPUT STRING:	الراجل
     IS_TRANS:	AlrAjl
        INDEX:	P21W4
      OFFSETS:	18-24
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAjil_1]
   UNSPLITVOC:	(Alr~Ajil)
          POS:	DET+NOUN
          VOC:	Al+rAjil
        GLOSS:	the+man

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P21W5
      OFFSETS:	25-27
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	تانى
     IS_TRANS:	tAnY
        INDEX:	P21W6
      OFFSETS:	28-32
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(vAniy)
          POS:	ADJ_NUM
          VOC:	vAniy
        GLOSS:	second/next

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P21W7
      OFFSETS:	33-36
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P22W1
      OFFSETS:	0-2
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عاوز
     IS_TRANS:	EAwz
        INDEX:	P22W2
      OFFSETS:	3-7
       TOKENS:	P22W2-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAwiz_1]
   UNSPLITVOC:	(EAwiz)
          POS:	ADJ
          VOC:	EAwiz
        GLOSS:	wanting/needing

 INPUT STRING:	اسمه
     IS_TRANS:	Asmh
        INDEX:	P22W3
      OFFSETS:	8-12
       TOKENS:	P22W3-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisom_1]
   UNSPLITVOC:	(Aisomuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Aisom+uh
        GLOSS:	name+his/its

 INPUT STRING:	لمده
     IS_TRANS:	lmdh
        INDEX:	P22W4
      OFFSETS:	13-17
       TOKENS:	P22W5-P22W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mud~ap_1]
   UNSPLITVOC:	(limud~ap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+mud~+ap
