 INPUT STRING:	سلام
      OFFSETS:	117-119
       TOKENS:	P34W30-P34W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	القانون
     IS_TRANS:	AlqAnwn
        INDEX:	P34W22
      OFFSETS:	120-127
       TOKENS:	P34W31-P34W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(AlqAnuwn)
          POS:	DET+NOUN
          VOC:	Al+qAnuwn
        GLOSS:	the+law/statutes/regulations/laws/rules

 INPUT STRING:	رقم
     IS_TRANS:	rqm
        INDEX:	P34W23
      OFFSETS:	128-131
       TOKENS:	P34W32-P34W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqam_1]
   UNSPLITVOC:	(raqam)
          POS:	NOUN
          VOC:	raqam
        GLOSS:	number

 INPUT STRING:	73
     IS_TRANS:	73
        INDEX:	P34W24
      OFFSETS:	132-134
       TOKENS:	P34W33-P34W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[73_1]
   UNSPLITVOC:	(73)
          POS:	NOUN_NUM
          VOC:	73
        GLOSS:	73

 INPUT STRING:	لسنه
     IS_TRANS:	lsnh
        INDEX:	P34W25
      OFFSETS:	135-139
       TOKENS:	P34W34-P34W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(lisanap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+san+ap
        GLOSS:	for/to+year/years+[fem.sg.]

 INPUT STRING:	1956
     IS_TRANS:	1956
        INDEX:	P34W26
      OFFSETS:	140-144
       TOKENS:	P34W36-P34W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[1956_1]
   UNSPLITVOC:	(1956)
          POS:	NOUN_NUM
          VOC:	1956
        GLOSS:	1956

 INPUT STRING:	ء
     IS_TRANS:	'
        INDEX:	P34W27
      OFFSETS:	145-146
       TOKENS:	P34W37-P34W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(')
          POS:	TYPO
          VOC:	'
        GLOSS:	nogloss

 INPUT STRING:	يترتب
     IS_TRANS:	ytrtb
        INDEX:	P35W1
      OFFSETS:	0-5
       TOKENS:	P35W1-P35W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rat~ib_1]
   UNSPLITVOC:	(yitorat~ib)
          POS:	IV3MS+IV_PASS
          VOC:	yi+torat~ib
        GLOSS:	he/it+be managed

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P35W2
      OFFSETS:	6-9
       TOKENS:	P35W2-P35W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	ذلك
     IS_TRANS:	*lk
        INDEX:	P35W3
      OFFSETS:	10-13
       TOKENS:	P35W3-P35W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*alik_1]
   UNSPLITVOC:	(*alik)
          POS:	DEM_PRON_MS
          VOC:	*alik
        GLOSS:	that

 INPUT STRING:	انه
     IS_TRANS:	Anh
        INDEX:	P35W4
      OFFSETS:	14-17
       TOKENS:	P35W4-P35W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	ليس
     IS_TRANS:	lys
        INDEX:	P35W5
      OFFSETS:	18-21
       TOKENS:	P35W6-P35W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layosa_1]
   UNSPLITVOC:	(layosa)
          POS:	NEG_PART
          VOC:	layosa
        GLOSS:	not

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P35W6
      OFFSETS:	22-24
       TOKENS:	P35W7-P35W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P35W7
      OFFSETS:	25-27
       TOKENS:	P35W8-P35W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_2]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	يقيم
     IS_TRANS:	yqym
        INDEX:	P35W8
      OFFSETS:	28-32
       TOKENS:	P35W9-P35W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aqAm_1]
   UNSPLITVOC:	(yuqiym)
          POS:	IV3MS+IV
          VOC:	yu+qiym
        GLOSS:	he/it+install/establish/erect/take place/be installed/be established/reside/live

 INPUT STRING:	بالخارج
     IS_TRANS:	bAlxArj
        INDEX:	P35W9
      OFFSETS:	33-40
       TOKENS:	P35W10-P35W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(biAlxArij)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+xArij
        GLOSS:	with/by+the+outside/outer part/overseas/exterior

 INPUT STRING:	له
     IS_TRANS:	lh
        INDEX:	P35W10
      OFFSETS:	41-43
       TOKENS:	P35W12-P35W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	to/for+him/it

 INPUT STRING:	الحق
     IS_TRANS:	AlHq
        INDEX:	P35W11
      OFFSETS:	44-48
       TOKENS:	P35W14-P35W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(AlHaq~)
          POS:	DET+NOUN
          VOC:	Al+Haq~
        GLOSS:	the+truth/right/against/towards/rights/law

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P35W12
      OFFSETS:	49-51
       TOKENS:	P35W15-P35W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	التصويت
     IS_TRANS:	AltSwyt
        INDEX:	P35W13
      OFFSETS:	52-59
       TOKENS:	P35W16-P35W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taSowiyt_1]
   UNSPLITVOC:	(Alt~aSowiyt)
          POS:	DET+NOUN
          VOC:	Al+taSowiyt
        GLOSS:	the+voting

 INPUT STRING:	مالم
     IS_TRANS:	mAlm
        INDEX:	P35W14
      OFFSETS:	60-64
       TOKENS:	P35W17-P35W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lam_1]
   UNSPLITVOC:	(mAlam)
          POS:	PART+NEG_PART
          VOC:	mA+lam
        GLOSS:	unless+not

 INPUT STRING:	يكن
     IS_TRANS:	ykn
        INDEX:	P35W15
      OFFSETS:	65-68
       TOKENS:	P35W19-P35W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yakun)
          POS:	IV3MS+IV
          VOC:	ya+kun
        GLOSS:	he/it+be

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P35W16
      OFFSETS:	69-71
       TOKENS:	P35W20-P35W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qad_1]
   UNSPLITVOC:	(qad)
          POS:	NOUN
          VOC:	qad
        GLOSS:	may/might/perhaps/maybe/possibly/probably/already/qad

 INPUT STRING:	تم
     IS_TRANS:	tm
        INDEX:	P35W17
      OFFSETS:	72-74
       TOKENS:	P35W21-P35W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tam~_1]
   UNSPLITVOC:	(tam~)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	tam~+(null)
        GLOSS:	conclude/take place+he/it

 INPUT STRING:	قيده
     IS_TRANS:	qydh
        INDEX:	P35W18
      OFFSETS:	75-79
       TOKENS:	P35W22-P35W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qayod_1]
   UNSPLITVOC:	(qayoduh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	qayod+uh
        GLOSS:	being subject to, the object of+its/his

 INPUT STRING:	بالقنصليه
     IS_TRANS:	bAlqnSlyh
        INDEX:	P35W19
      OFFSETS:	80-89
       TOKENS:	P35W24-P35W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qunoSuliy~ap_1]
   UNSPLITVOC:	(biAlqunoSuliy~ap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+qunoSuliy~+ap
        GLOSS:	with/by+the+consulate+[fem.sg.]

 INPUT STRING:	المصريه
     IS_TRANS:	AlmSryh
        INDEX:	P35W20
      OFFSETS:	90-97
       TOKENS:	P35W26-P35W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+maSoriy~+ap
        GLOSS:	the+Egyptian+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P35W21
      OFFSETS:	98-100
       TOKENS:	P35W27-P35W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	قبل
     IS_TRANS:	qbl
        INDEX:	P35W22
      OFFSETS:	101-104
       TOKENS:	P35W28-P35W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabol_1]
   UNSPLITVOC:	(qabol)
          POS:	NOUN
          VOC:	qabol
        GLOSS:	before/previously/formerly

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P35W23
      OFFSETS:	105-107
       TOKENS:	P35W29-P35W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[maE_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with/together

 INPUT STRING:	الاخذ
     IS_TRANS:	AlAx*
        INDEX:	P35W24
      OFFSETS:	108-113
       TOKENS:	P35W30-P35W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>axo*_1]
   UNSPLITVOC:	(Al>axo*)
          POS:	DET+NOUN
          VOC:	Al+>axo*
        GLOSS:	the+seizure/taking

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P35W25
      OFFSETS:	114-116
       TOKENS:	P35W31-P35W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الاعتبار
     IS_TRANS:	AlAEtbAr
        INDEX:	P35W26
      OFFSETS:	117-125
       TOKENS:	P35W32-P35W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iEotibAr_1]
   UNSPLITVOC:	(AlAiEotibAr)
          POS:	DET+NOUN
          VOC:	Al+{iEotibAr
        GLOSS:	the+consideration/regard

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P35W27
      OFFSETS:	126-128
       TOKENS:	P35W33-P35W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	despite/even if/in spite of the fact that/verily/That/Although/truly

 INPUT STRING:	القانون
     IS_TRANS:	AlqAnwn
        INDEX:	P35W28
      OFFSETS:	129-136
       TOKENS:	P35W34-P35W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(AlqAnuwn)
          POS:	DET+NOUN
          VOC:	Al+qAnuwn
        GLOSS:	the+law/statutes/regulations/laws/rules

 INPUT STRING:	رقم
     IS_TRANS:	rqm
        INDEX:	P35W29
      OFFSETS:	137-140
       TOKENS:	P35W35-P35W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqam_1]
   UNSPLITVOC:	(raqam)
          POS:	NOUN
          VOC:	raqam
        GLOSS:	number

 INPUT STRING:	73
     IS_TRANS:	73
        INDEX:	P35W30
      OFFSETS:	141-143
       TOKENS:	P35W36-P35W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[73_1]
   UNSPLITVOC:	(73)
          POS:	NOUN_NUM
          VOC:	73
        GLOSS:	73

 INPUT STRING:	مازال
     IS_TRANS:	mAzAl
        INDEX:	P35W31
      OFFSETS:	144-149
       TOKENS:	P35W37-P35W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zAl_1]
   UNSPLITVOC:	(mA_zAl)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:3MS
          VOC:	mA+zAl+(null)
        GLOSS:	not+disappear/cease/stop being/stop doing+he/it

 INPUT STRING:	ساريا
     IS_TRANS:	sAryA
        INDEX:	P35W32
      OFFSETS:	150-155
       TOKENS:	P35W39-P35W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sAriy_1]
   UNSPLITVOC:	(sAriyAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	sAriy+AF
        GLOSS:	effective/vaild+[acc.indef.]

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P35W33
      OFFSETS:	156-159
       TOKENS:	P35W40-P35W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/entire/every/whole

 INPUT STRING:	التعديلات
     IS_TRANS:	AltEdylAt
        INDEX:	P35W34
      OFFSETS:	160-169
       TOKENS:	P35W42-P35W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEodiyl_1]
   UNSPLITVOC:	(Alt~aEodiylAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+taEodiyl+At
        GLOSS:	the+adjustment/change/modification/amendment+[fem.pl.]

 INPUT STRING:	الوارده
     IS_TRANS:	AlwArdh
        INDEX:	P35W35
      OFFSETS:	170-177
       TOKENS:	P35W43-P35W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wArid_2]
   UNSPLITVOC:	(AlwAridap)
          POS:	DET+ADJ.VN+NSUFF_FEM_SG
          VOC:	Al+wArid+ap
        GLOSS:	the+mentioned/appearing+[fem.sg.]

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P35W36
      OFFSETS:	178-182
       TOKENS:	P35W44-P35W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+he/it

 INPUT STRING:	لم
     IS_TRANS:	lm
        INDEX:	P35W37
      OFFSETS:	183-185
       TOKENS:	P35W46-P35W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lam_1]
   UNSPLITVOC:	(lam)
          POS:	NEG_PART
          VOC:	lam
        GLOSS:	did not

 INPUT STRING:	تلغيه
     IS_TRANS:	tlgyh
        INDEX:	P35W38
      OFFSETS:	186-191
       TOKENS:	P35W47-P35W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lagaY_1]
   UNSPLITVOC:	(tilogiyh)
          POS:	IV3FS+IV+IVSUFF_DO:3MS
          VOC:	ti+logiy+uh
        GLOSS:	it/they/she+cancel/delete/abrogate/be abrogated/cancellation/omit/be cancelled/repeal+it/him

 INPUT STRING:	بل
     IS_TRANS:	bl
        INDEX:	P35W39
      OFFSETS:	192-194
       TOKENS:	P35W49-P35W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bal_1]
   UNSPLITVOC:	(bal)
          POS:	CONJ
          VOC:	bal
        GLOSS:	Rather/even/but/yet/however

 INPUT STRING:	ابقت
     IS_TRANS:	Abqt
        INDEX:	P35W40
      OFFSETS:	195-199
       TOKENS:	P35W50-P35W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aboqaY_1]
   UNSPLITVOC:	(>aboqat)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	>aboq+at
        GLOSS:	maintain/preserve+it/they/she [verb]

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P35W41
      OFFSETS:	200-204
       TOKENS:	P35W51-P35W52
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+he/it

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P35W42
      OFFSETS:	204-205
       TOKENS:	P35W53-P35W53
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P36W1
      OFFSETS:	0-2
       TOKENS:	P36W1-P36W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P36W2
      OFFSETS:	3-6
       TOKENS:	P36W2-P36W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	كدلك
     IS_TRANS:	kdlk
        INDEX:	P36W3
      OFFSETS:	7-11
       TOKENS:	P36W3-P36W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(kdlk)
          POS:	TYPO
          VOC:	kdlk
        GLOSS:	nogloss

 INPUT STRING:	أظن
     IS_TRANS:	>Zn
        INDEX:	P36W4
      OFFSETS:	12-15
       TOKENS:	P36W4-P36W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zan~_1]
   UNSPLITVOC:	(AaZun~)
          POS:	IV1S+IV
          VOC:	Aa+Zun~
        GLOSS:	I+think/believe/presume

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P36W5
      OFFSETS:	16-18
       TOKENS:	P36W5-P36W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	هذا
     IS_TRANS:	h*A
        INDEX:	P36W6
      OFFSETS:	19-22
       TOKENS:	P36W6-P36W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha*A)
          POS:	DEM_PRON_MS
          VOC:	ha*A
        GLOSS:	this [masc.sg.]/this/these/these two [masc.du.]/these two [fem.du.]

 INPUT STRING:	عادي
     IS_TRANS:	EAdy
        INDEX:	P36W7
      OFFSETS:	23-27
       TOKENS:	P36W7-P36W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdiy_1]
   UNSPLITVOC:	(EAdiy)
          POS:	ADJ
          VOC:	EAdiy
        GLOSS:	ordinary/regular/normal

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P36W8
      OFFSETS:	28-31
       TOKENS:	P36W8-P36W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	and+it/he

 INPUT STRING:	لجاري
     IS_TRANS:	ljAry
        INDEX:	P36W9
      OFFSETS:	32-37
       TOKENS:	P36W10-P36W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(ljAry)
          POS:	TYPO
          VOC:	ljAry
        GLOSS:	nogloss

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P36W10
      OFFSETS:	38-40
       TOKENS:	P36W11-P36W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P36W11
      OFFSETS:	41-43
       TOKENS:	P36W12-P36W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	دول
     IS_TRANS:	dwl
        INDEX:	P36W12
      OFFSETS:	44-47
       TOKENS:	P36W13-P36W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(duwal)
          POS:	NOUN
          VOC:	duwal
        GLOSS:	state/country/states/countries

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P36W13
      OFFSETS:	48-49
       TOKENS:	P36W14-P36W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	فأي
     IS_TRANS:	f>y
        INDEX:	P37W1
      OFFSETS:	0-3
       TOKENS:	P37W1-P37W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(fa>ay~)
          POS:	CONJ+NOUN_QUANT
          VOC:	fa+>ay~
        GLOSS:	so/and+any

 INPUT STRING:	إنسان
     IS_TRANS:	<nsAn
        INDEX:	P37W2
      OFFSETS:	4-9
       TOKENS:	P37W3-P37W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AinsAn_1]
   UNSPLITVOC:	(AinsAn)
          POS:	NOUN
          VOC:	AinsAn
        GLOSS:	human being

 INPUT STRING:	مغترب
     IS_TRANS:	mgtrb
        INDEX:	P37W3
      OFFSETS:	10-15
       TOKENS:	P37W4-P37W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[migotirib_1]
   UNSPLITVOC:	(migotirib)
          POS:	ADJ
          VOC:	migotirib
        GLOSS:	expatriate/foreigner/exiled/foreign student/migrant

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P37W4
      OFFSETS:	16-18
       TOKENS:	P37W5-P37W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
