 INPUT STRING:	ده
        INDEX:	P20W22
      OFFSETS:	104-106
       TOKENS:	P20W25-P20W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P20W23
      OFFSETS:	107-109
       TOKENS:	P20W26-P20W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	السياسيين
     IS_TRANS:	AlsyAsyyn
        INDEX:	P20W24
      OFFSETS:	110-119
       TOKENS:	P20W27-P20W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siyAsiy_1]
   UNSPLITVOC:	(Als~iyAsiyiyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+siyAsiy+iyn
        GLOSS:	the+politicians+two

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P20W25
      OFFSETS:	120-124
       TOKENS:	P20W28-P20W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	عمله
     IS_TRANS:	Emlh
        INDEX:	P20W26
      OFFSETS:	125-129
       TOKENS:	P20W29-P20W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(EamaluwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	Eamal+uwA
        GLOSS:	do/make/act+they

 INPUT STRING:	الجمهرة
     IS_TRANS:	Aljmhrp
        INDEX:	P20W27
      OFFSETS:	130-137
       TOKENS:	P20W30-P20W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamoharap_1]
   UNSPLITVOC:	(Aljamoharap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+jamohar+ap
        GLOSS:	the+gathering/throng+[fem.sg.]

 INPUT STRING:	الغير
     IS_TRANS:	Algyr
        INDEX:	P20W28
      OFFSETS:	138-143
       TOKENS:	P20W31-P20W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(Algayor)
          POS:	DET+NOUN
          VOC:	Al+gayor
        GLOSS:	the+not/other

 INPUT STRING:	منظمه
     IS_TRANS:	mnZmh
        INDEX:	P20W29
      OFFSETS:	144-149
       TOKENS:	P20W32-P20W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munaZ~amap_1]
   UNSPLITVOC:	(munaZ~amap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	munaZ~am+ap
        GLOSS:	organized/orderly/arranged+[fem.sg.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P20W30
      OFFSETS:	150-151
       TOKENS:	P20W33-P20W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	العشوائيه
     IS_TRANS:	AlE$wA}yh
        INDEX:	P20W31
      OFFSETS:	152-161
       TOKENS:	P20W34-P20W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$owA}iy_1]
   UNSPLITVOC:	(AlEa$owA}iy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+Ea$owA}iy~+ap
        GLOSS:	the+random/arbitrary+[fem.sg.]

 INPUT STRING:	طب
     IS_TRANS:	Tb
        INDEX:	P21W1
      OFFSETS:	0-2
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tab_1]
   UNSPLITVOC:	(Tab)
          POS:	INTERJ
          VOC:	Tab
        GLOSS:	ok

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P21W2
      OFFSETS:	3-5
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	ريت
     IS_TRANS:	ryt
        INDEX:	P21W3
      OFFSETS:	6-9
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rayot_1]
   UNSPLITVOC:	(rayot)
          POS:	PSEUDO_VERB
          VOC:	rayot
        GLOSS:	if only

 INPUT STRING:	يطالبوا
     IS_TRANS:	yTAlbwA
        INDEX:	P21W4
      OFFSETS:	10-17
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[TAlib_1]
   UNSPLITVOC:	(yiTAlbuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+TAlb+uwA
        GLOSS:	they+ask for+we

 INPUT STRING:	بتعيين
     IS_TRANS:	btEyyn
        INDEX:	P21W5
      OFFSETS:	18-24
       TOKENS:	P21W5-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEoyiyn_1]
   UNSPLITVOC:	(bitaEoyiyn)
          POS:	PREP+NOUN
          VOC:	bi+taEoyiyn
        GLOSS:	with/by+appointing/assignment

 INPUT STRING:	اسم
     IS_TRANS:	Asm
        INDEX:	P21W6
      OFFSETS:	25-28
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisom_1]
   UNSPLITVOC:	(Aisom)
          POS:	NOUN
          VOC:	Aisom
        GLOSS:	name

 INPUT STRING:	معين
     IS_TRANS:	mEyn
        INDEX:	P21W7
      OFFSETS:	29-33
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEay~an_1]
   UNSPLITVOC:	(muEay~an)
          POS:	ADJ
          VOC:	muEay~an
        GLOSS:	fixed/determined/prescribed

 INPUT STRING:	يمسك
     IS_TRANS:	ymsk
        INDEX:	P21W8
      OFFSETS:	34-38
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misik_1]
   UNSPLITVOC:	(yimosik)
          POS:	IV3MS+IV
          VOC:	yi+mosik
        GLOSS:	he/it+seize/hold

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P21W9
      OFFSETS:	39-42
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	الجيش
     IS_TRANS:	Aljy$
        INDEX:	P21W10
      OFFSETS:	43-48
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(Aljay$)
          POS:	DET+NOUN
          VOC:	Al+jay$
        GLOSS:	the+army/troops

 INPUT STRING:	علان
     IS_TRANS:	ElAn
        INDEX:	P21W11
      OFFSETS:	49-53
       TOKENS:	P21W12-P21W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eil~An_1]
   UNSPLITVOC:	(Eil~An)
          POS:	NOUN
          VOC:	Eil~An
        GLOSS:	so-and-so/such-and-such

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P21W12
      OFFSETS:	54-56
       TOKENS:	P21W13-P21W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	تركان
     IS_TRANS:	trkAn
        INDEX:	P21W13
      OFFSETS:	57-62
       TOKENS:	P21W14-P21W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tirokAn_1]
   UNSPLITVOC:	(tirokAn)
          POS:	NOUN
          VOC:	tirokAn
        GLOSS:	so an so/such and such

 INPUT STRING:	يعنى
     IS_TRANS:	yEnY
        INDEX:	P21W14
      OFFSETS:	63-67
       TOKENS:	P21W15-P21W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/be meant

 INPUT STRING:	مثلا
     IS_TRANS:	mvlA
        INDEX:	P21W15
      OFFSETS:	68-72
       TOKENS:	P21W16-P21W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maval_1]
   UNSPLITVOC:	(mavalAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	maval+AF
        GLOSS:	example/proverb/for example+[acc.indef.]

 INPUT STRING:	عايزين
     IS_TRANS:	EAyzyn
        INDEX:	P21W16
      OFFSETS:	73-79
       TOKENS:	P21W17-P21W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyoziyn)
          POS:	NOUN+NSUFF_MASC_PL
          VOC:	EAyoz+iyn
        GLOSS:	wanting/needing+two

 INPUT STRING:	احمد
     IS_TRANS:	AHmd
        INDEX:	P21W17
      OFFSETS:	80-84
       TOKENS:	P21W18-P21W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHomad_1]
   UNSPLITVOC:	(>aHomad)
          POS:	NOUN_PROP
          VOC:	>aHomad
        GLOSS:	Ahmad/Ahmed

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P21W18
      OFFSETS:	85-87
       TOKENS:	P21W19-P21W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	عليش
     IS_TRANS:	Ely$
        INDEX:	P21W19
      OFFSETS:	88-92
       TOKENS:	P21W20-P21W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eliy$_1]
   UNSPLITVOC:	(Eliy$)
          POS:	NOUN_PROP
          VOC:	Eliy$
        GLOSS:	Alish

 INPUT STRING:	انما
     IS_TRANS:	AnmA
        INDEX:	P21W20
      OFFSETS:	93-97
       TOKENS:	P21W21-P21W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~amA_1]
   UNSPLITVOC:	(<in~amA)
          POS:	RESTRIC_PART
          VOC:	<in~amA
        GLOSS:	but rather/indeed

 INPUT STRING:	امشى
     IS_TRANS:	Am$Y
        INDEX:	P21W21
      OFFSETS:	98-102
       TOKENS:	P21W22-P21W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$aY_1]
   UNSPLITVOC:	(Aimo$iy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Aimo$iy+(null)
        GLOSS:	make walk/adjust/be made to walk+you

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P21W22
      OFFSETS:	103-104
       TOKENS:	P21W23-P21W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P21W23
      OFFSETS:	105-107
       TOKENS:	P21W24-P21W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هنمشى
     IS_TRANS:	hnm$Y
        INDEX:	P21W24
      OFFSETS:	108-113
       TOKENS:	P21W25-P21W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$aY_1]
   UNSPLITVOC:	(Hanimo$iy)
          POS:	FUT_PART+IV1P+IV
          VOC:	Ha+ni+mo$iy
        GLOSS:	will+we+make walk/adjust/be made to walk

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P21W25
      OFFSETS:	114-116
       TOKENS:	P21W27-P21W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	يمشى
     IS_TRANS:	ym$Y
        INDEX:	P21W26
      OFFSETS:	117-121
       TOKENS:	P21W28-P21W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$aY_1]
   UNSPLITVOC:	(yimo$iy)
          POS:	IV3MS+IV
          VOC:	yi+mo$iy
        GLOSS:	he/it+make walk/adjust/be made to walk

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P21W27
      OFFSETS:	122-123
       TOKENS:	P21W29-P21W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	قله
     IS_TRANS:	qlh
        INDEX:	P21W28
      OFFSETS:	124-127
       TOKENS:	P21W30-P21W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qil~ap_1]
   UNSPLITVOC:	(qil~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qil~+ap
        GLOSS:	scarcity/lack of/small number or amount of+[fem.sg.]

 INPUT STRING:	ادب
     IS_TRANS:	Adb
        INDEX:	P21W29
      OFFSETS:	128-131
       TOKENS:	P21W31-P21W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>adab_1]
   UNSPLITVOC:	(>adab)
          POS:	NOUN
          VOC:	>adab
        GLOSS:	good manners/etiquette

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P21W30
      OFFSETS:	132-135
       TOKENS:	P21W32-P21W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	baqaY+(null)
        GLOSS:	remain/become+he/it

 INPUT STRING:	ميدان
     IS_TRANS:	mydAn
        INDEX:	P21W31
      OFFSETS:	136-141
       TOKENS:	P21W33-P21W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miydAn_1]
   UNSPLITVOC:	(miydAn)
          POS:	NOUN
          VOC:	miydAn
        GLOSS:	square

 INPUT STRING:	العشوائيين
     IS_TRANS:	AlE$wA}yyn
        INDEX:	P21W32
      OFFSETS:	142-152
       TOKENS:	P21W34-P21W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$owA}iy_1]
   UNSPLITVOC:	(AlEa$owA}iy~iyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+Ea$owA}iy~+iyn
        GLOSS:	the+random/arbitrary+two

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P21W33
      OFFSETS:	153-157
       TOKENS:	P21W35-P21W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P21W34
      OFFSETS:	158-160
       TOKENS:	P21W36-P21W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارفين
     IS_TRANS:	EArfyn
        INDEX:	P21W35
      OFFSETS:	161-167
       TOKENS:	P21W37-P21W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	EArof+iyn
        GLOSS:	knowing/having knowledge of+two

 INPUT STRING:	مصلحه
     IS_TRANS:	mSlHh
        INDEX:	P21W36
      OFFSETS:	168-173
       TOKENS:	P21W38-P21W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSolaHap_1]
   UNSPLITVOC:	(maSolaHap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	maSolaH+ap
        GLOSS:	interest/advantage/favor+[fem.sg.]

 INPUT STRING:	البلد
     IS_TRANS:	Albld
        INDEX:	P21W37
      OFFSETS:	174-179
       TOKENS:	P21W39-P21W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(Albalad)
          POS:	DET+NOUN
          VOC:	Al+balad
        GLOSS:	the+country/country/countries

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P22W1
      OFFSETS:	0-1
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P22W2
      OFFSETS:	2-5
       TOKENS:	P22W2-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	فكره
     IS_TRANS:	fkrh
        INDEX:	P22W3
      OFFSETS:	6-10
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fikorap_1]
   UNSPLITVOC:	(fikorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	fikor+ap
        GLOSS:	idea/notion/concept+[fem.sg.]

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P22W4
      OFFSETS:	11-13
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P22W5
      OFFSETS:	14-19
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(Aln~As)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	بتدعى
     IS_TRANS:	btdEY
        INDEX:	P22W6
      OFFSETS:	20-25
       TOKENS:	P22W6-P22W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEA_1]
   UNSPLITVOC:	(bitidoEiy)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+doEiy
        GLOSS:	[present-tense]+it/they/she+call/invite/pray/curse

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P22W7
      OFFSETS:	26-29
       TOKENS:	P22W8-P22W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P22W8
      OFFSETS:	30-34
       TOKENS:	P22W9-P22W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P22W9
      OFFSETS:	35-37
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	التحرير
     IS_TRANS:	AltHryr
        INDEX:	P22W10
      OFFSETS:	38-45
       TOKENS:	P22W11-P22W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHoriyr_1]
   UNSPLITVOC:	(Alt~aHoriyr)
          POS:	DET+NOUN
          VOC:	Al+taHoriyr
        GLOSS:	the+liberation/liberating/editorship/editing

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P22W11
      OFFSETS:	46-47
       TOKENS:	P22W12-P22W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P22W12
      OFFSETS:	48-50
       TOKENS:	P22W13-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P22W13
      OFFSETS:	51-53
       TOKENS:	P22W14-P22W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	one/person/individual

 INPUT STRING:	يموت
     IS_TRANS:	ymwt
        INDEX:	P22W14
      OFFSETS:	54-58
       TOKENS:	P22W15-P22W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(yimuwt)
          POS:	IV3MS+IV
          VOC:	yi+muwt
        GLOSS:	he/it+die/pass away

 INPUT STRING:	منهم
     IS_TRANS:	mnhm
        INDEX:	P22W15
      OFFSETS:	59-63
       TOKENS:	P22W16-P22W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhum)
          POS:	PREP+PRON_3P
          VOC:	min+hum
        GLOSS:	from+them

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P22W16
      OFFSETS:	64-66
       TOKENS:	P22W18-P22W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although,even if, despite, in spite of the fact that, verily, truly

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P22W17
      OFFSETS:	67-70
       TOKENS:	P22W19-P22W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P22W18
      OFFSETS:	71-75
       TOKENS:	P22W20-P22W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	God/Allah

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P22W19
      OFFSETS:	76-78
       TOKENS:	P22W21-P22W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
