 INPUT STRING:	يا
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this/these

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P17W8
      OFFSETS:	36-39
       TOKENS:	P17W10-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	حتى
     IS_TRANS:	HtY
        INDEX:	P17W9
      OFFSETS:	40-43
       TOKENS:	P17W12-P17W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	CONJ
          VOC:	Hat~aY
        GLOSS:	and/and even

 INPUT STRING:	عندنا
     IS_TRANS:	EndnA
        INDEX:	P17W10
      OFFSETS:	44-49
       TOKENS:	P17W13-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(EanodinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Eanod+nA
        GLOSS:	with/at+our

 INPUT STRING:	حكومة
     IS_TRANS:	Hkwmp
        INDEX:	P17W11
      OFFSETS:	50-55
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(Hukuwmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hukuwm+ap
        GLOSS:	government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	خايفة
     IS_TRANS:	xAyfp
        INDEX:	P17W12
      OFFSETS:	56-61
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAyif_1]
   UNSPLITVOC:	(xAyofap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	xAyof+ap
        GLOSS:	afraid/fearful+[fem.sg.]

 INPUT STRING:	علينا
     IS_TRANS:	ElynA
        INDEX:	P17W13
      OFFSETS:	62-67
       TOKENS:	P17W17-P17W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaynA)
          POS:	PREP+PRON_1P
          VOC:	EalaY+nA
        GLOSS:	on/above+us

 INPUT STRING:	والحكومة
     IS_TRANS:	wAlHkwmp
        INDEX:	P17W14
      OFFSETS:	68-76
       TOKENS:	P17W19-P17W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(wiAlHukuwmap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+Hukuwm+ap
        GLOSS:	and+the+government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	بقت
     IS_TRANS:	bqt
        INDEX:	P17W15
      OFFSETS:	77-80
       TOKENS:	P17W21-P17W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	baq+it
        GLOSS:	remain/last+it/they/she

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P17W16
      OFFSETS:	81-83
       TOKENS:	P17W22-P17W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	معاداة
     IS_TRANS:	mEAdAp
        INDEX:	P17W17
      OFFSETS:	84-90
       TOKENS:	P17W23-P17W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muEAdAp_1]
   UNSPLITVOC:	(muEAdAp)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muEAdA+ap
        GLOSS:	hostility/enmity+[fem.sg.]

 INPUT STRING:	وكره
     IS_TRANS:	wkrh
        INDEX:	P17W18
      OFFSETS:	91-95
       TOKENS:	P17W24-P17W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kuroh_1]
   UNSPLITVOC:	(wikuroh)
          POS:	CONJ+NOUN
          VOC:	wi+kuroh
        GLOSS:	and+hatred/loathing

 INPUT STRING:	للشعب
     IS_TRANS:	ll$Eb
        INDEX:	P17W19
      OFFSETS:	96-101
       TOKENS:	P17W26-P17W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(lil$~aEob)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+$aEob
        GLOSS:	for/to+the+people/nation/peoples/nations

 INPUT STRING:	بذمتك
     IS_TRANS:	b*mtk
        INDEX:	P18W1
      OFFSETS:	0-5
       TOKENS:	P18W1-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*im~ap_1]
   UNSPLITVOC:	(bi*im~itak)
          POS:	PREP+NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	bi+*im+ap+ak
        GLOSS:	with/by+NOT_IN_LEXICON+[fem.sg.]+your

 INPUT STRING:	عمرك
     IS_TRANS:	Emrk
        INDEX:	P18W2
      OFFSETS:	6-10
       TOKENS:	P18W4-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eumor_1]
   UNSPLITVOC:	(Eumorak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	Eumor+ak
        GLOSS:	age/life/ages/age groups+your

 INPUT STRING:	شفت
     IS_TRANS:	$ft
        INDEX:	P18W3
      OFFSETS:	11-14
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uft)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	$uf+t
        GLOSS:	look+you [masc.sg.] [verb]

 INPUT STRING:	حكومة
     IS_TRANS:	Hkwmp
        INDEX:	P18W4
      OFFSETS:	15-20
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(Hukuwmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hukuwm+ap
        GLOSS:	government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	بتكره
     IS_TRANS:	btkrh
        INDEX:	P18W5
      OFFSETS:	21-26
       TOKENS:	P18W8-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kirih_1]
   UNSPLITVOC:	(bitikorah)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+korah
        GLOSS:	[progressive]+it/they/she+hate

 INPUT STRING:	شعبها
     IS_TRANS:	$EbhA
        INDEX:	P18W6
      OFFSETS:	27-32
       TOKENS:	P18W10-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$aEb_1]
   UNSPLITVOC:	($EbahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	$aEb+hA
        GLOSS:	people/nation+its/their/her

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P18W7
      OFFSETS:	33-35
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qad~_1]
   UNSPLITVOC:	(qad~)
          POS:	NOUN
          VOC:	qad~
        GLOSS:	size/physique

 INPUT STRING:	حكومة
     IS_TRANS:	Hkwmp
        INDEX:	P18W8
      OFFSETS:	36-41
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(Hukuwmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hukuwm+ap
        GLOSS:	government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P18W9
      OFFSETS:	42-45
       TOKENS:	P18W14-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W10
      OFFSETS:	45-46
       TOKENS:	P18W15-P18W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P19W1
      OFFSETS:	0-3
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]

 INPUT STRING:	فاكر
     IS_TRANS:	fAkr
        INDEX:	P19W2
      OFFSETS:	4-8
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAkir_1]
   UNSPLITVOC:	(fAkir)
          POS:	ADJ
          VOC:	fAkir
        GLOSS:	remembering

 INPUT STRING:	الحادثه
     IS_TRANS:	AlHAdvh
        INDEX:	P19W3
      OFFSETS:	9-16
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdovap_1]
   UNSPLITVOC:	(AlHAdovap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+HAdov+ap
        GLOSS:	the+accident/mishap+[fem.sg.]

 INPUT STRING:	الشهيره
     IS_TRANS:	Al$hyrh
        INDEX:	P19W4
      OFFSETS:	17-24
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyr_1]
   UNSPLITVOC:	(Al$~ahiyrap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+$ahiyr+ap
        GLOSS:	the+famous/well-known+[fem.sg.]

 INPUT STRING:	بتاعت
     IS_TRANS:	btAEt
        INDEX:	P19W5
      OFFSETS:	25-30
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bitAEit)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bitAE+ap
        GLOSS:	belonging to+[fem.sg.]

 INPUT STRING:	قطار
     IS_TRANS:	qTAr
        INDEX:	P19W6
      OFFSETS:	31-35
       TOKENS:	P19W6-P19W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qiTAr_1]
   UNSPLITVOC:	(qiTAr)
          POS:	NOUN
          VOC:	qiTAr
        GLOSS:	train

 INPUT STRING:	الصعيد
     IS_TRANS:	AlSEyd
        INDEX:	P19W7
      OFFSETS:	36-42
       TOKENS:	P19W7-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SiEiyd_1]
   UNSPLITVOC:	(AlS~iEiyd)
          POS:	DET+NOUN
          VOC:	Al+SiEiyd
        GLOSS:	the+highlands/Upper Egypt

 INPUT STRING:	وحادثة
     IS_TRANS:	wHAdvp
        INDEX:	P19W8
      OFFSETS:	43-49
       TOKENS:	P19W8-P19W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdovap_1]
   UNSPLITVOC:	(wiHAdovap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+HAdov+ap
        GLOSS:	and+incident/event+[fem.sg.]

 INPUT STRING:	مطرح
     IS_TRANS:	mTrH
        INDEX:	P19W9
      OFFSETS:	50-54
       TOKENS:	P19W10-P19W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(mTrH)
          POS:	TYPO
          VOC:	mTrH
        GLOSS:	nogloss

 INPUT STRING:	وحادثة
     IS_TRANS:	wHAdvp
        INDEX:	P19W10
      OFFSETS:	55-61
       TOKENS:	P19W11-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdovap_1]
   UNSPLITVOC:	(wiHAdovap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+HAdov+ap
        GLOSS:	and+incident/event+[fem.sg.]

 INPUT STRING:	طنطا
     IS_TRANS:	TnTA
        INDEX:	P19W11
      OFFSETS:	62-66
       TOKENS:	P19W13-P19W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TanoTA_1]
   UNSPLITVOC:	(TanoTA)
          POS:	NOUN_PROP
          VOC:	TanoTA
        GLOSS:	Tanta

 INPUT STRING:	وبنها
     IS_TRANS:	wbnhA
        INDEX:	P19W12
      OFFSETS:	67-72
       TOKENS:	P19W14-P19W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banohA_1]
   UNSPLITVOC:	(wibanohA)
          POS:	CONJ+NOUN_PROP
          VOC:	wi+banohA
        GLOSS:	and+Benha

 INPUT STRING:	وغيرها
     IS_TRANS:	wgyrhA
        INDEX:	P19W13
      OFFSETS:	73-79
       TOKENS:	P19W16-P19W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(wigiyrhA)
          POS:	CONJ+NOUN+POSS_PRON_3FS
          VOC:	wi+giyr+hA
        GLOSS:	and+not/other+its/their/her

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P19W14
      OFFSETS:	80-84
       TOKENS:	P19W19-P19W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	many/much/numerous

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P19W15
      OFFSETS:	85-89
       TOKENS:	P19W20-P19W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	منعرفشي
     IS_TRANS:	mnErf$y
        INDEX:	P19W16
      OFFSETS:	90-97
       TOKENS:	P19W21-P19W21
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mnErf$y)
          POS:	NO_FUNC
          VOC:	mnErf$y
        GLOSS:	nogloss

 INPUT STRING:	عنها
     IS_TRANS:	EnhA
        INDEX:	P19W17
      OFFSETS:	98-102
       TOKENS:	P19W22-P19W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(EanhA)
          POS:	PREP+PRON_3FS
          VOC:	Ean+hA
        GLOSS:	(away) from, off, about, on, over+gloss

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P19W18
      OFFSETS:	103-107
       TOKENS:	P19W24-P19W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	يمكن
     IS_TRANS:	ymkn
        INDEX:	P19W19
      OFFSETS:	108-112
       TOKENS:	P19W25-P19W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amokan_1]
   UNSPLITVOC:	(yimokin)
          POS:	IV3MS+IV
          VOC:	yi+mokin
        GLOSS:	he/it+be possible/make possible for

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P20W1
      OFFSETS:	0-3
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]

 INPUT STRING:	مصدوم
     IS_TRANS:	mSdwm
        INDEX:	P20W2
      OFFSETS:	4-9
       TOKENS:	P20W2-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoduwm_1]
   UNSPLITVOC:	(maSoduwm)
          POS:	ADJ
          VOC:	maSoduwm
        GLOSS:	shocked

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P20W3
      OFFSETS:	10-15
       TOKENS:	P20W3-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	شوفت
     IS_TRANS:	$wft
        INDEX:	P20W4
      OFFSETS:	16-20
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uwft)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	$uwf+t
        GLOSS:	look+you [masc.sg.] [verb]

 INPUT STRING:	بعنيك
     IS_TRANS:	bEnyk
        INDEX:	P20W5
      OFFSETS:	21-26
       TOKENS:	P20W6-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eiyn_1]
   UNSPLITVOC:	(bEiniyk)
          POS:	PREP+NOUN+POSS_PRON_2MS
          VOC:	b+Einiy+k
        GLOSS:	with/by+eye/eyes/water spring/water source/water springs/water sources/notables/VIP's/Aain+your [masc.sg.]

 INPUT STRING:	ولو
     IS_TRANS:	wlw
        INDEX:	P21W1
      OFFSETS:	0-3
       TOKENS:	P21W1-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(wilaw)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+law
        GLOSS:	and+if

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P21W2
      OFFSETS:	4-6
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	الحادث
     IS_TRANS:	AlHAdv
        INDEX:	P21W3
      OFFSETS:	7-13
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdiv_1]
   UNSPLITVOC:	(AlHAdiv)
          POS:	DET+NOUN
          VOC:	Al+HAdiv
        GLOSS:	the+accident/mishap

 INPUT STRING:	زي
     IS_TRANS:	zy
        INDEX:	P21W4
      OFFSETS:	14-16
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like/such as

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P21W5
      OFFSETS:	17-19
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	what/which

 INPUT STRING:	سمعنا
     IS_TRANS:	smEnA
        INDEX:	P21W6
      OFFSETS:	20-25
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[simiE_1]
   UNSPLITVOC:	(simiEnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	simiE+nA
        GLOSS:	hear/listen+we [verb]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P21W7
      OFFSETS:	26-28
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	زي
     IS_TRANS:	zy
        INDEX:	P21W8
      OFFSETS:	29-31
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like/such as

 INPUT STRING:	حادث
     IS_TRANS:	HAdv
        INDEX:	P21W9
      OFFSETS:	32-36
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAdiv_1]
   UNSPLITVOC:	(HAdiv)
          POS:	NOUN
          VOC:	HAdiv
        GLOSS:	accident/mishap

 INPUT STRING:	القطار
     IS_TRANS:	AlqTAr
        INDEX:	P21W10
      OFFSETS:	37-43
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qiTAr_1]
   UNSPLITVOC:	(AlqiTAr)
          POS:	DET+NOUN
          VOC:	Al+qiTAr
        GLOSS:	the+train

 INPUT STRING:	الي
     IS_TRANS:	Aly
        INDEX:	P21W11
      OFFSETS:	44-47
       TOKENS:	P21W12-P21W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which/who/whom

 INPUT STRING:	ولع
     IS_TRANS:	wlE
        INDEX:	P21W12
      OFFSETS:	48-51
       TOKENS:	P21W13-P21W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~aE_1]
   UNSPLITVOC:	(wal~aE)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	wal~aE+(null)
        GLOSS:	kindle/light/set fire to+he/it

 INPUT STRING:	بالي
     IS_TRANS:	bAly
        INDEX:	P21W13
      OFFSETS:	52-56
       TOKENS:	P21W14-P21W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Ail~iy_1]
   UNSPLITVOC:	(biAl~iy)
          POS:	PREP+REL_PRON
          VOC:	bi+Ail~iy
        GLOSS:	with/by+which/who/whom

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P21W14
      OFFSETS:	57-60
       TOKENS:	P21W16-P21W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+it/he

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P22W1
      OFFSETS:	0-3
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]

 INPUT STRING:	متخيل
     IS_TRANS:	mtxyl
        INDEX:	P22W2
      OFFSETS:	4-9
       TOKENS:	P22W2-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitoxay~il_1]
   UNSPLITVOC:	(mitoxay~il)
          POS:	ADJ.VN
          VOC:	mitoxay~il
        GLOSS:	imagining

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P22W3
      OFFSETS:	10-14
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
