 INPUT STRING:	دودو
        INDEX:	P49W2
      OFFSETS:	3-6
       TOKENS:	P49W2-P49W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(>awiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	اتكسفت
     IS_TRANS:	Atksft
        INDEX:	P49W3
      OFFSETS:	7-13
       TOKENS:	P49W3-P49W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokasaf_1]
   UNSPLITVOC:	(Aitokasaft)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	Aitokasaf+t
        GLOSS:	be embarrassed/be ashamed/feel shy+I

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P49W4
      OFFSETS:	14-17
       TOKENS:	P49W4-P49W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	seriousness/earnestness/very/much+[acc.indef.]

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P50W1
      OFFSETS:	0-4
       TOKENS:	P50W1-P50W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(yA_rab~)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab~
        GLOSS:	O/oh+lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	انشالله
     IS_TRANS:	An$Allh
        INDEX:	P51W1
      OFFSETS:	0-7
       TOKENS:	P51W1-P51W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(An$Allh)
          POS:	TYPO
          VOC:	An$Allh
        GLOSS:	nogloss

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P51W2
      OFFSETS:	8-10
       TOKENS:	P51W2-P51W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P51W3
      OFFSETS:	11-13
       TOKENS:	P51W3-P51W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	بيمشي
     IS_TRANS:	bym$y
        INDEX:	P51W4
      OFFSETS:	14-19
       TOKENS:	P51W4-P51W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$iy_1]
   UNSPLITVOC:	(biyimo$iy)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+mo$iy
        GLOSS:	[present-tense]+he/it+go/walk

 INPUT STRING:	الحال
     IS_TRANS:	AlHAl
        INDEX:	P51W5
      OFFSETS:	20-25
       TOKENS:	P51W6-P51W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(AlHAl)
          POS:	DET+NOUN
          VOC:	Al+HAl
        GLOSS:	the+situation/condition/case/situations/conditions/cases

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P51W6
      OFFSETS:	26-27
       TOKENS:	P51W7-P51W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	بيزيد
     IS_TRANS:	byzyd
        INDEX:	P51W7
      OFFSETS:	28-33
       TOKENS:	P51W8-P51W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zAd_1]
   UNSPLITVOC:	(biyiziyd)
          POS:	PROG_PART+IV3P+IV
          VOC:	bi+yi+ziyd
        GLOSS:	[present-tense]+they+increase/exceed/add/be increased/be added/add (to)

 INPUT STRING:	عشانه
     IS_TRANS:	E$Anh
        INDEX:	P51W8
      OFFSETS:	34-39
       TOKENS:	P51W10-P51W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$Anuh)
          POS:	PREP+NOUN+POSS_PRON_3MS
          VOC:	Ea+$An+uh
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of+his/its

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P52W1
      OFFSETS:	0-2
       TOKENS:	P52W1-P52W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	روحي
     IS_TRANS:	rwHy
        INDEX:	P52W2
      OFFSETS:	3-7
       TOKENS:	P52W2-P52W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[ruwH_1]
   UNSPLITVOC:	(ruwHiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	ruwH+iy
        GLOSS:	repose/refreshment+my

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P53W1
      OFFSETS:	0-2
       TOKENS:	P53W1-P53W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	صغنونة
     IS_TRANS:	Sgnwnp
        INDEX:	P53W2
      OFFSETS:	3-9
       TOKENS:	P53W2-P53W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Sugan~uw_1]
   UNSPLITVOC:	(Sugan~uwnap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Sugan~uwn+ap
        GLOSS:	small/little/young+[fem.sg.]

 INPUT STRING:	اوي
     IS_TRANS:	Awy
        INDEX:	P53W3
      OFFSETS:	10-13
       TOKENS:	P53W3-P53W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(>awiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P54W1
      OFFSETS:	0-2
       TOKENS:	P54W1-P54W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	خالص
     IS_TRANS:	xAlS
        INDEX:	P54W2
      OFFSETS:	3-7
       TOKENS:	P54W2-P54W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAliS_1]
   UNSPLITVOC:	(xAliS)
          POS:	ADJ
          VOC:	xAliS
        GLOSS:	pure/clear/sincere

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P55W1
      OFFSETS:	0-2
       TOKENS:	P55W1-P55W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P55W2
      OFFSETS:	3-6
       TOKENS:	P55W2-P55W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P55W3
      OFFSETS:	7-10
       TOKENS:	P55W3-P55W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	مقربة
     IS_TRANS:	mqrbp
        INDEX:	P55W4
      OFFSETS:	11-16
       TOKENS:	P55W4-P55W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[maqar~abap_1]
   UNSPLITVOC:	(mi>ar~abap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	maqar~ab+ap
        GLOSS:	close/near+[fem.sg.]

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P55W5
      OFFSETS:	17-21
       TOKENS:	P55W5-P55W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+her/it

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P55W6
      OFFSETS:	22-26
       TOKENS:	P55W7-P55W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P56W1
      OFFSETS:	0-2
       TOKENS:	P56W1-P56W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	كام
     IS_TRANS:	kAm
        INDEX:	P56W2
      OFFSETS:	3-6
       TOKENS:	P56W2-P56W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAm_1]
   UNSPLITVOC:	(kAm)
          POS:	INTERROG_PRON
          VOC:	kAm
        GLOSS:	how much

 INPUT STRING:	كيلو
     IS_TRANS:	kylw
        INDEX:	P56W3
      OFFSETS:	7-11
       TOKENS:	P56W3-P56W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiyluw_1]
   UNSPLITVOC:	(kiyluw)
          POS:	NOUN
          VOC:	kiyluw
        GLOSS:	kilo/kilogram

 INPUT STRING:	يوكو
     IS_TRANS:	ywkw
        INDEX:	P57W1
      OFFSETS:	0-4
       TOKENS:	P57W1-P57W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yuwkuw_1]
   UNSPLITVOC:	(yuwkuw)
          POS:	NOUN_PROP
          VOC:	yuwkuw
        GLOSS:	yokow

 INPUT STRING:	اتولد
     IS_TRANS:	Atwld
        INDEX:	P57W2
      OFFSETS:	5-10
       TOKENS:	P57W2-P57W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitowalad_1]
   UNSPLITVOC:	(Aitowalad)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	Aitowalad+(null)
        GLOSS:	be born/born+he/it

 INPUT STRING:	٢٦٥٠
     IS_TRANS:	&#x662;&#x666;&#x665;&#x660;
        INDEX:	P57W3
      OFFSETS:	11-15
       TOKENS:	P57W3-P57W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[2650_1]
   UNSPLITVOC:	(2650)
          POS:	NOUN_NUM
          VOC:	2650
        GLOSS:	2650

 INPUT STRING:	جرام
     IS_TRANS:	jrAm
        INDEX:	P57W4
      OFFSETS:	16-20
       TOKENS:	P57W4-P57W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jirAm_1]
   UNSPLITVOC:	(jirAm)
          POS:	NOUN
          VOC:	jirAm
        GLOSS:	gram

