 INPUT STRING:	بصي
 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P37W6
      OFFSETS:	24-26
       TOKENS:	P37W7-P37W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	قلب
     IS_TRANS:	qlb
        INDEX:	P37W7
      OFFSETS:	27-30
       TOKENS:	P37W8-P37W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qalob_1]
   UNSPLITVOC:	(qalob)
          POS:	NOUN
          VOC:	qalob
        GLOSS:	overthrowing/toppling/reversal/inversion/heart/center/essence/hearts

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P38W1
      OFFSETS:	0-4
       TOKENS:	P38W1-P38W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	INTERJ
          VOC:	mA$iy
        GLOSS:	ok

 INPUT STRING:	معرفش
     IS_TRANS:	mErf$
        INDEX:	P39W1
      OFFSETS:	0-5
       TOKENS:	P39W1-P39W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(mA_AaEoraf$)
          POS:	NEG_PART+IV1S+IV+NEG_PART
          VOC:	mA+Aa+Eoraf+$
        GLOSS:	not+I+know+not

 INPUT STRING:	نفرو
     IS_TRANS:	nfrw
        INDEX:	P39W2
      OFFSETS:	6-10
       TOKENS:	P39W4-P39W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[niforuw_1]
   UNSPLITVOC:	(niforuw)
          POS:	NOUN_PROP
          VOC:	niforuw
        GLOSS:	Nefrou

 INPUT STRING:	اخباره
     IS_TRANS:	AxbArh
        INDEX:	P39W3
      OFFSETS:	11-17
       TOKENS:	P39W5-P39W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xabar_1]
   UNSPLITVOC:	(AxobAruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	AxobAr+uh
        GLOSS:	news/report/reports+his/its

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P39W4
      OFFSETS:	18-21
       TOKENS:	P39W7-P39W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(Aayoh)
          POS:	INTERROG_PRON
          VOC:	>ayoh
        GLOSS:	what

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P40W1
      OFFSETS:	0-3
       TOKENS:	P40W1-P40W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P40W2
      OFFSETS:	4-6
       TOKENS:	P40W2-P40W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	معترضة
     IS_TRANS:	mEtrDp
        INDEX:	P40W3
      OFFSETS:	7-13
       TOKENS:	P40W3-P40W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEotariD_1]
   UNSPLITVOC:	(muEotariDap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	muEotariD+ap
        GLOSS:	opposed/resisting/transversal/lying across+[fem.sg.]

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P40W4
      OFFSETS:	14-17
       TOKENS:	P40W4-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الدكتورة
     IS_TRANS:	Aldktwrp
        INDEX:	P40W5
      OFFSETS:	18-26
       TOKENS:	P40W5-P40W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dukotuwr_1]
   UNSPLITVOC:	(Aldukotuwrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+dukotuwr+ap
        GLOSS:	the+doctor/Dr./doctors+[fem.sg.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P40W6
      OFFSETS:	27-29
       TOKENS:	P40W6-P40W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P41W1
      OFFSETS:	0-2
       TOKENS:	P41W1-P41W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P41W2
      OFFSETS:	3-5
       TOKENS:	P41W2-P41W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	اروح
     IS_TRANS:	ArwH
        INDEX:	P41W3
      OFFSETS:	6-10
       TOKENS:	P41W3-P41W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(AaruwH)
          POS:	IV1S+IV
          VOC:	Aa+ruwH
        GLOSS:	I+begin/go

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P41W4
      OFFSETS:	11-14
       TOKENS:	P41W4-P41W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yuwm_1]
   UNSPLITVOC:	(yuwm)
          POS:	NOUN
          VOC:	yuwm
        GLOSS:	today/day/some day/ever/days

 INPUT STRING:	تاني
     IS_TRANS:	tAny
        INDEX:	P41W5
      OFFSETS:	15-19
       TOKENS:	P41W5-P41W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(tAniy)
          POS:	ADJ
          VOC:	tAniy
        GLOSS:	second/next/II/secondly/thani/other/another/the last

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P41W6
      OFFSETS:	20-22
       TOKENS:	P41W6-P41W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but/only

 INPUT STRING:	وهتسمعي
     IS_TRANS:	whtsmEy
        INDEX:	P42W1
      OFFSETS:	0-7
       TOKENS:	P42W1-P42W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[simiE_1]
   UNSPLITVOC:	(wiHatisomaEiy)
          POS:	CONJ+FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	wi+Ha+ti+somaE+iy
        GLOSS:	and+will+you+listen/hear+you

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P42W2
      OFFSETS:	8-10
       TOKENS:	P42W4-P42W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	النفرو
     IS_TRANS:	Alnfrw
        INDEX:	P42W3
      OFFSETS:	11-17
       TOKENS:	P42W5-P42W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Alnfrw)
          POS:	FOREIGN
          VOC:	Alnfrw
        GLOSS:	nogloss

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P42W4
      OFFSETS:	18-20
       TOKENS:	P42W6-P42W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone

 INPUT STRING:	اسمه
     IS_TRANS:	Asmh
        INDEX:	P42W5
      OFFSETS:	21-25
       TOKENS:	P42W7-P42W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isom_1]
   UNSPLITVOC:	(<isomuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	<isom+uh
        GLOSS:	name/names+his/its

 INPUT STRING:	علاء
     IS_TRANS:	ElA'
        INDEX:	P42W6
      OFFSETS:	26-30
       TOKENS:	P42W9-P42W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalA'_1]
   UNSPLITVOC:	(EalA')
          POS:	NOUN_PROP
          VOC:	EalA'
        GLOSS:	Alaa

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P42W7
      OFFSETS:	31-32
       TOKENS:	P42W10-P42W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P42W8
      OFFSETS:	32-33
       TOKENS:	P42W11-P42W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P42W9
      OFFSETS:	33-34
       TOKENS:	P42W12-P42W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P42W10
      OFFSETS:	35-37
       TOKENS:	P42W13-P42W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P42W11
      OFFSETS:	38-40
       TOKENS:	P42W14-P42W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	حقيقة
     IS_TRANS:	Hqyqp
        INDEX:	P42W12
      OFFSETS:	41-46
       TOKENS:	P42W15-P42W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyqap_1]
   UNSPLITVOC:	(Haqiyqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Haqiyq+ap
        GLOSS:	truth/reality/facts+[fem.sg.]

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P42W13
      OFFSETS:	47-49
       TOKENS:	P42W16-P42W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	شاطر
     IS_TRANS:	$ATr
        INDEX:	P42W14
      OFFSETS:	50-54
       TOKENS:	P42W17-P42W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ATir_1]
   UNSPLITVOC:	($ATir)
          POS:	ADJ
          VOC:	$ATir
        GLOSS:	clever/smart/cute

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P42W15
      OFFSETS:	55-56
       TOKENS:	P42W18-P42W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	((
     IS_TRANS:	((
        INDEX:	P42W16
      OFFSETS:	56-58
       TOKENS:	P42W19-P42W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	((()
          POS:	PUNC
          VOC:	((
        GLOSS:	((

 INPUT STRING:	مستنية
     IS_TRANS:	mstnyp
        INDEX:	P43W1
      OFFSETS:	0-6
       TOKENS:	P43W1-P43W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misotan~iy_1]
   UNSPLITVOC:	(misotaniy~ap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	misotaniy~+ap
        GLOSS:	waiting/anticipating+[fem.sg.]

 INPUT STRING:	رضوى
     IS_TRANS:	rDwY
        INDEX:	P43W2
      OFFSETS:	7-11
       TOKENS:	P43W2-P43W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raDowaY_1]
   UNSPLITVOC:	(raDowaY)
          POS:	NOUN_PROP
          VOC:	raDowaY
        GLOSS:	Radwa

 INPUT STRING:	تعبر
     IS_TRANS:	tEbr
        INDEX:	P43W3
      OFFSETS:	12-16
       TOKENS:	P43W3-P43W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eab~ar_1]
   UNSPLITVOC:	(tiEab~ar)
          POS:	IV3FS+IV
          VOC:	ti+Eab~ar
        GLOSS:	it/they/she+express/be expressed

 INPUT STRING:	امي
     IS_TRANS:	Amy
        INDEX:	P43W4
      OFFSETS:	17-20
       TOKENS:	P43W4-P43W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>um~_1]
   UNSPLITVOC:	(>um~iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	>um~+iy
        GLOSS:	mother/maternal/mothers+my

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P44W1
      OFFSETS:	0-2
       TOKENS:	P44W1-P44W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	بلاش
     IS_TRANS:	blA$
        INDEX:	P44W2
      OFFSETS:	3-7
       TOKENS:	P44W2-P44W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balA$_1]
   UNSPLITVOC:	(balA$)
          POS:	NEG_PART
          VOC:	balA$
        GLOSS:	no/not/non-/except for/except/rhetorical question/do not/is

 INPUT STRING:	عايزين
     IS_TRANS:	EAyzyn
        INDEX:	P45W1
      OFFSETS:	0-6
       TOKENS:	P45W1-P45W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyoziyn)
          POS:	ADJ.VN+NSUFF_MASC_PL
          VOC:	EAyoz+iyn
        GLOSS:	needing/liking/requiring/wanting/desiring+plural

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P45W2
      OFFSETS:	7-9
       TOKENS:	P45W2-P45W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone

 INPUT STRING:	عنده
     IS_TRANS:	Endh
        INDEX:	P45W3
      OFFSETS:	10-14
       TOKENS:	P45W3-P45W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanoduh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Eanod+uh
        GLOSS:	at/have/possession/with+his/its

 INPUT STRING:	ضمير
     IS_TRANS:	Dmyr
        INDEX:	P45W4
      OFFSETS:	15-19
       TOKENS:	P45W5-P45W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Damiyr_1]
   UNSPLITVOC:	(Damiyr)
          POS:	NOUN
          VOC:	Damiyr
        GLOSS:	conscience/pronoun/consciences/pronouns

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P46W1
      OFFSETS:	0-4
       TOKENS:	P46W1-P46W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	ADJ
          VOC:	mA$iy
        GLOSS:	going/walking/on foot

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P46W2
      OFFSETS:	5-8
       TOKENS:	P46W2-P46W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	مهلك
     IS_TRANS:	mhlk
        INDEX:	P46W3
      OFFSETS:	9-13
       TOKENS:	P46W3-P46W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mahol_1]
   UNSPLITVOC:	(maholik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	mahol+ik
        GLOSS:	slowness/slow down!/slowly/leisurely+your

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P47W1
      OFFSETS:	0-2
       TOKENS:	P47W1-P47W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P47W2
      OFFSETS:	3-5
       TOKENS:	P47W2-P47W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	زنقت
     IS_TRANS:	znqt
        INDEX:	P47W3
      OFFSETS:	6-10
       TOKENS:	P47W3-P47W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[zan~aq_1]
   UNSPLITVOC:	(zan~aqit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	zan~aq+it
        GLOSS:	be tight-fisted/scrimp+it/they/she [verb]

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P47W4
      OFFSETS:	11-15
       TOKENS:	P47W4-P47W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	ADJ
          VOC:	mumokin
        GLOSS:	possible

 INPUT STRING:	تروح
     IS_TRANS:	trwH
        INDEX:	P47W5
      OFFSETS:	16-20
       TOKENS:	P47W5-P47W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(tiruwH)
          POS:	IV3FS+IV
          VOC:	ti+ruwH
        GLOSS:	it/they/she+begin/go

 INPUT STRING:	لوحدها
     IS_TRANS:	lwHdhA
        INDEX:	P47W6
      OFFSETS:	21-27
       TOKENS:	P47W6-P47W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waHod_1]
   UNSPLITVOC:	(liwaHodahA)
          POS:	PREP+NOUN+POSS_PRON_3FS
          VOC:	li+waHod+hA
        GLOSS:	for/to+alone/only+its/their/her

 INPUT STRING:	وانا
     IS_TRANS:	wAnA
        INDEX:	P47W7
      OFFSETS:	28-32
       TOKENS:	P47W9-P47W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(wiAnA)
          POS:	SUB_CONJ+PRON_1S
          VOC:	wi+AnA
        GLOSS:	while+I/me

 INPUT STRING:	اخد
     IS_TRANS:	Axd
        INDEX:	P47W8
      OFFSETS:	33-36
       TOKENS:	P47W11-P47W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Aaxa*_1]
   UNSPLITVOC:	(|xud)
          POS:	IV1S+IV
          VOC:	|+xud
        GLOSS:	I+I/take

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P47W9
      OFFSETS:	37-41
       TOKENS:	P47W12-P47W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+she/it/her

 INPUT STRING:	نمرة
     IS_TRANS:	nmrp
        INDEX:	P47W10
      OFFSETS:	42-46
       TOKENS:	P47W14-P47W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nimorap_1]
   UNSPLITVOC:	(nimorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	nimor+ap
        GLOSS:	number+[fem.sg.]

 INPUT STRING:	شيماء
     IS_TRANS:	$ymA'
        INDEX:	P47W11
      OFFSETS:	47-52
       TOKENS:	P47W15-P47W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aymA'_1]
   UNSPLITVOC:	($aymA')
          POS:	NOUN_PROP
          VOC:	$aymA'
        GLOSS:	Shaima

 INPUT STRING:	افهم
     IS_TRANS:	Afhm
        INDEX:	P47W12
      OFFSETS:	53-57
       TOKENS:	P47W16-P47W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fihim_1]
   UNSPLITVOC:	(Aafoham)
          POS:	IV1S+IV
          VOC:	Aa+foham
        GLOSS:	I+understand/be understood/be heard/been able hear/be received information/be received news/be listened/be attentive

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P47W13
      OFFSETS:	58-62
       TOKENS:	P47W17-P47W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+she/it/her

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W14
      OFFSETS:	63-64
       TOKENS:	P47W19-P47W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W15
      OFFSETS:	64-65
       TOKENS:	P47W20-P47W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W16
      OFFSETS:	65-66
       TOKENS:	P47W21-P47W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P47W17
      OFFSETS:	67-69
       TOKENS:	P47W22-P47W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P47W18
      OFFSETS:	70-72
       TOKENS:	P47W23-P47W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	زلت
     IS_TRANS:	zlt
        INDEX:	P47W19
      OFFSETS:	73-76
